Adhyaya,Pada,Word,Word Start,Word End
6,2,अन्तः,568.520,570.580
6,2,थाथघञ्क्ताजबित्रकाणाम्,570.580,574.320
6,2,सूपमानात्,574.320,576.360
6,2,क्तः,576.360,577.260
6,2,संज्ञायामनाचितादीनाम्,577.260,582.120
6,2,प्रवृद्धादीनां,582.120,585.280
6,2,च,585.280,585.880
6,2,कारकाद्दत्तश्रुतयोरेवाशिषि,585.880,590.720
6,2,इत्थम्भूतेन,590.720,593.335
6,2,कृतमिति,593.335,594.015
6,2,च,594.015,594.560
6,2,अनो,594.560,596.405
6,2,भावकर्मवचनः,596.405,598.680
6,2,मन्क्तिन्व्याख्यानशयनासनस्थानयाजकादिक्रीताः,598.680,605.900
6,2,सप्तम्याः,605.900,608.055
6,2,पुण्यम्,608.055,609.480
6,2,ऊनार्थकलहं,609.480,611.690
6,2,तृतीयायाः,611.690,613.760
6,2,मिश्रं,613.760,615.445
6,2,चानुपसर्गमसंधौ,615.445,617.640
6,2,नञो,617.640,619.240
6,2,गुणप्रतिषेधे,619.240,620.550
6,2,सम्पाद्यर्हहितालमर्थास्तद्धिताः,620.550,624.980
6,2,ययतोश्चातदर्थे,624.980,629.020
6,2,अच्कावशक्तौ,629.020,632.040
6,2,आक्रोशे,632.040,634.595
6,2,च,634.595,635.240
6,2,संज्ञायाम्,635.240,638.400
6,2,कृत्योकेष्णुच्चार्वादयश्च,638.400,642.460
6,2,विभाषा,642.460,644.905
6,2,तृन्नन्नतीक्ष्णशुचिषु,644.905,647.200
6,2,बहुव्रीहाविदमेतत्तद्भ्यः,647.200,651.535
6,2,प्रथमपूरणयोः,651.535,653.815
6,2,क्रियागणने,653.815,655.360
6,2,संख्यायाः,655.360,657.730
6,2,स्तनः,657.730,658.940
6,2,विभाषा,658.940,660.865
6,2,छन्दसि,660.865,661.880
6,2,संज्ञायां,661.880,664.170
6,2,मित्राजिनयोः,664.170,666.440
6,2,व्यवायिनोऽन्तरम्,666.440,669.700
6,2,मुखं,669.700,671.180
6,2,स्वाङ्गम्,671.180,672.560
6,2,नाव्ययदिक्शब्दगोमहत्स्थूलमुष्टिपृथुवत्सेभ्यः,672.560,679.100
6,2,निष्ठोपमानादन्यतरस्याम्,679.100,683.620
6,2,जातिकालसुखादिभ्योऽनाच्छादनात्,683.620,688.740
6,2,क्तोऽकृतमितप्रतिपन्नाः,688.740,691.940
6,2,वा,691.940,693.630
6,2,जाते,693.630,695.020
6,2,नञ्सुभ्याम्,695.020,697.720
6,2,कपि,697.720,698.920
6,2,पूर्वम्,698.920,700.100
6,2,ह्रस्वान्तेऽन्त्यात्,700.100,702.890
6,2,पूर्वम्,702.890,704.120
6,2,बहोर्नञ्वदुत्तरपदभूम्नि,704.120,708.440
6,2,न,708.440,709.890
6,2,गुणादयोऽवयवाः,709.890,712.260
6,2,उपसर्गात्,712.260,714.160
6,2,स्वाङ्गं,714.160,715.085
6,2,ध्रुवमपर्शु,715.085,716.400
6,2,वनं,716.400,718.245
6,2,समासे,718.245,719.580
6,2,अन्तः,719.580,721.680
6,2,अन्तश्च,721.680,723.500
6,2,न,723.500,725.105
6,2,निविभ्याम्,725.105,726.680
6,2,परेरभितोभाविमण्डलम्,726.680,731.240
6,2,प्रादस्वाङ्गं,731.240,732.915
6,2,संज्ञायाम्,732.915,735.540
6,2,निरुदकादीनि,735.540,736.900
6,2,च,736.900,737.420
6,2,अभेर्मुखम्,737.420,740.220
6,2,अपाच्च,740.220,743.200
6,2,स्फिगपूतवीणाऽञ्जोऽध्वकुक्षिसीरनामनाम,743.200,747.510
6,2,च,747.510,748.220
6,2,अधेरुपरिस्थम्,748.220,751.440
6,2,अनोरप्रधानकनीयसी,751.440,755.520
6,2,पुरुषश्चान्वादिष्टः,755.520,759.300
6,2,अतेरकृत्पदे,759.300,762.260
6,2,नेरनिधाने,762.260,765.340
6,2,प्रतेरंश्वादयस्तत्पुरुषे,765.340,769.660
6,2,उपाद्,769.660,771.325
6,2,द्व्यजजिनमगौरादयः,771.325,773.640
6,2,सोरवक्षेपणे,773.640,776.900
6,2,विभाषोत्पुच्छे,776.900,780.440
6,2,द्वित्रिभ्यां,780.440,783.600
6,2,पाद्दन्मूर्धसु,783.600,785.070
6,2,बहुव्रीहौ,785.070,786.680
6,2,सक्थं,786.680,788.315
6,2,चाक्रान्तात्,788.315,790.540
6,2,परादिश्छन्दसि,790.540,792.870
6,2,बहुलम्,792.870,795.680
6,2,बहुव्रीहौ-आशङ्का-गौःसाद-क्तेनित्यार्थे-युक्ता-नहास्तिन-कूलतीर-देवता-विभाषा-ननिवि-एकोनविंशतिः,795.680,809.100
6,2,इति,809.100,809.510
6,2,द्वितीयः,809.510,810.165
6,2,पादः,810.165,815.200
6,3,अथ,0.000,1.105
6,3,तृतीयः,1.105,1.915
6,3,पादः,1.915,4.320
6,3,अलुगुत्तरपदे,4.320,7.000
6,3,पञ्चम्याः,7.000,8.270
6,3,स्तोकादिभ्यः,8.270,11.040
6,3,ओजःसहोऽम्भस्तमसः,11.040,12.990
6,3,तृतीयायाः,12.990,15.620
6,3,मनसः,15.620,16.255
6,3,संज्ञायाम्,16.255,18.880
6,3,आज्ञायिनि,18.880,20.040
6,3,च,20.040,21.640
6,3,आत्मनश्च,21.640,22.690
6,3,पूरणे,22.690,25.040
6,3,वैयाकरणाख्यायां,25.040,27.440
6,3,चतुर्थ्याः,27.440,29.920
6,3,परस्य,29.920,30.560
6,3,च,30.560,32.160
6,3,हलदन्तात्,32.160,33.360
6,3,सप्तम्याः,33.360,34.600
6,3,संज्ञायाम्,34.600,36.380
6,3,कारनाम्नि,36.380,38.340
6,3,च,38.340,38.520
6,3,प्राचां,38.520,39.700
6,3,हलादौ,39.700,42.180
6,3,मध्याद्गुरौ,42.180,44.780
6,3,अमूर्धमस्तकात्,44.780,46.485
6,3,स्वाङ्गादकामे,46.485,49.440
6,3,बन्धे,49.440,50.090
6,3,च,50.090,50.225
6,3,विभाषा,50.225,51.720
6,3,तत्पुरुषे,51.720,53.115
6,3,कृति,53.115,53.395
6,3,बहुलम्,53.395,55.120
6,3,प्रावृट्शरत्कालदिवां,55.120,57.545
6,3,जे,57.545,59.220
6,3,विभाषा,59.220,60.125
6,3,वर्षक्षरशरवरात्,60.125,63.200
6,3,घकालतनेषु,63.200,64.535
6,3,कालनाम्नः,64.535,67.140
6,3,शयवासवासिष्वकालात्,67.140,70.940
6,3,नेन्सिद्धबध्नातिषु,70.940,74.580
6,3,स्थे,74.580,74.950
6,3,च,74.950,75.095
6,3,भाषायाम्,75.095,77.260
6,3,षष्ठ्या,77.260,78.375
6,3,आक्रोशे,78.375,80.640
6,3,पुत्रेऽन्यतरस्याम्,80.640,83.920
6,3,ऋतो,83.920,84.365
6,3,विद्यायोनिसम्बन्धेभ्यः,84.365,88.280
6,3,विभाषा,88.280,89.175
6,3,स्वसृपत्योः,89.175,91.680
6,3,आनङ्,91.680,92.170
6,3,ऋतो,92.170,92.400
6,3,द्वन्द्वे,92.400,94.940
6,3,देवताद्वन्द्वे,94.940,96.615
6,3,च,96.615,97.940
6,3,ईदग्नेः,97.940,99.235
6,3,सोमवरुणयोः,99.235,101.700
6,3,इद्वृद्धौ,101.700,103.720
6,3,दिवो,103.720,104.525
6,3,द्यावा,104.525,106.420
6,3,दिवसश्च,106.420,107.290
6,3,पृथिव्याम्,107.290,108.920
6,3,उषासोषसः,108.920,111.200
6,3,मातरपितरावुदीचाम्,111.200,113.860
6,3,पितरामातरा,113.860,116.025
6,3,च,116.025,116.305
6,3,च्छन्दसि,116.305,118.280
6,3,स्त्रियाः,118.280,119.705
6,3,पुंवद्भाषितपुंस्कादनूङ्,119.705,121.825
6,3,समानाधिकरणे,121.825,123.635
6,3,स्त्रियामपूरणीप्रियाऽऽदिषु,123.635,126.740
6,3,तसिलादिष्वाकृत्वसुचः,126.740,130.380
6,3,क्यङ्मानिनोश्च,130.380,132.280
6,3,न,132.280,132.645
6,3,कोपधायाः,132.645,136.340
6,3,संज्ञापूरण्योश्च,136.340,140.180
6,3,वृद्धिनिमित्तस्य,140.180,141.945
6,3,च,141.945,142.110
6,3,तद्धितस्यारक्तविकारे,142.110,145.260
6,3,स्वाङ्गाच्चेतोऽमानिनि,145.260,148.900
6,3,जातेश्च,148.900,149.880
6,3,पुंवत्,149.880,150.610
6,3,कर्मधारयजातीयदेशीयेषु,150.610,156.680
6,3,घरूपकल्पचेलड्ब्रुवगोत्रमतहतेषु,156.680,160.750
6,3,ङ्योऽनेकाचो,160.750,162.145
6,3,ह्रस्वः,162.145,164.000
6,3,नद्याः,164.000,164.905
6,3,शेषस्यान्यतरस्याम्,164.905,168.260
6,3,उगितश्च,168.260,168.880
6,3,आन्महतः,168.880,171.280
6,3,समानाधिकरणजातीययोः,171.280,174.520
6,3,द्व्यष्टनः,174.520,175.330
6,3,संख्यायामबहुव्रीह्यशीत्योः,175.330,179.180
6,3,त्रेस्त्रयः,179.180,182.160
6,3,विभाषा,182.160,183.070
6,3,चत्वारिंशत्प्रभृतौ,183.070,184.820
6,3,सर्वेषाम्,184.820,187.200
6,3,हृदयस्य,187.200,188.025
6,3,हृल्लेखयदण्लासेषु,188.025,191.200
6,3,वा,191.200,191.615
6,3,शोकष्यञ्रोगेषु,191.615,193.880
6,3,पादस्य,193.880,195.600
6,3,पदाज्यातिगोपहतेषु,195.600,198.520
6,3,पद्,198.520,199.630
6,3,यत्यतदर्थे,199.630,202.220
6,3,हिमकाषिहतिषु,202.220,203.635
6,3,च,203.635,204.900
6,3,ऋचः,204.900,205.440
6,3,शे,205.440,207.020
6,3,वा,207.020,207.580
6,3,घोषमिश्रशब्देषु,207.580,210.760
6,3,उदकस्योदः,210.760,211.990
6,3,संज्ञायाम्,211.990,214.060
6,3,पेषंवासवाहनधिषु,214.060,216.790
6,3,च,216.790,218.380
6,3,एकहलादौ,218.380,219.490
6,3,पूरयितव्येऽन्यतरस्याम्,219.490,223.560
6,3,मन्थौदनसक्तुबिन्दुवज्रभारहारवीवधगाहेषु,223.560,228.650
6,3,च,228.650,232.080
6,3,इको,232.080,232.610
6,3,ह्रस्वोऽङ्यो,232.610,233.640
6,3,गालवस्य,233.640,235.940
6,3,एक,235.940,236.275
6,3,तद्धिते,236.275,237.155
6,3,च,237.155,238.300
6,3,ङ्यापोः,238.300,239.325
6,3,संज्ञाछन्दसोर्बहुलम्,239.325,242.360
6,3,त्वे,242.360,243.505
6,3,च,243.505,244.780
6,3,इष्टकेषीकामालानां,244.780,247.500
6,3,चिततूलभारिषु,247.500,249.380
6,3,खित्यनव्ययस्य,249.380,252.360
6,3,अरुर्द्विषदजन्तस्य,252.360,254.245
6,3,मुम्,254.245,255.380
6,3,इच,255.380,255.575
6,3,एकाचोऽम्प्रत्ययवच्च,255.575,258.880
6,3,वाचंयमपुरंदरौ,258.880,260.720
6,3,च,260.720,261.440
6,3,कारे,261.440,262.975
6,3,सत्यागदस्य,262.975,265.020
6,3,श्येनतिलस्य,265.020,266.835
6,3,पाते,266.835,267.510
6,3,ञे,267.510,269.200
6,3,रात्रेः,269.200,270.375
6,3,कृति,270.375,270.685
6,3,विभाषा,270.685,272.740
6,3,नलोपो,272.740,273.585
6,3,नञः,273.585,274.580
6,3,तस्मान्नुडचि,274.580,277.220
6,3,नभ्राण्नपान्नवेदानासत्यानमुचिनकुलनखनपुंसकनक्षत्रनक्रनाकेषु,277.220,286.625
6,3,प्रकृत्या,286.625,289.500
6,3,एकादिश्चैकस्य,289.500,291.240
6,3,चादुक्,291.240,292.920
6,3,नगोऽप्राणिष्वन्यतरस्याम्,292.920,296.100
6,3,सहस्य,296.100,297.420
6,3,सः,297.420,297.750
6,3,संज्ञायाम्,297.750,299.540
6,3,ग्रन्थान्ताधिके,299.540,301.900
6,3,च,301.900,303.220
6,3,द्वितीये,303.220,304.190
6,3,चानुपाख्ये,304.190,306.120
6,3,अव्ययीभावे,306.120,308.140
6,3,चाकाले,308.140,309.680
6,3,वोपसर्जनस्य,309.680,312.040
6,3,प्रकृत्याऽऽशिष्यगोवत्सहलेषु,312.040,315.960
6,3,समानस्य,315.960,318.380
6,3,छन्दस्यमूर्धप्रभृत्युदर्केषु,318.380,322.020
6,3,ज्योतिर्जनपदरात्रिनाभिनामगोत्ररूपस्थानवर्णवयोवचनबन्धुषु,322.020,330.740
6,3,चरणे,330.740,332.065
6,3,ब्रह्मचारिणि,332.065,333.780
6,3,तीर्थे,333.780,335.100
6,3,ये,335.100,336.000
6,3,विभाषोदरे,336.000,338.120
6,3,दृग्दृशवतुषु,338.120,340.640
6,3,इदङ्किमोरीश्की,340.640,343.660
6,3,आ,343.660,344.035
6,3,सर्वनाम्नः,344.035,346.260
6,3,विष्वग्देवयोश्च,346.260,347.890
6,3,टेरद्र्यञ्चतावप्रत्यये,347.890,351.000
6,3,समः,351.000,352.035
6,3,समि,352.035,352.880
6,3,तिरसस्तिर्यलोपे,352.880,355.680
6,3,सहस्य,355.680,356.790
6,3,सध्रिः,356.790,358.000
6,3,सध,358.000,359.295
6,3,मादस्थयोश्छन्दसि,359.295,361.540
6,3,द्व्यन्तरुपसर्गेभ्योऽप,361.540,364.515
6,3,ईत्,364.515,365.600
6,3,ऊदनोर्देशे,365.600,369.500
6,3,अषष्ठ्यतृतीयास्थस्यान्यस्य,369.500,372.470
6,3,दुगाशीराशाऽऽस्थाऽऽस्थितोत्सुकोतिकारकरागच्छेषु,372.470,378.060
6,3,अर्थे,378.060,380.165
6,3,विभाषा,380.165,381.520
6,3,कोः,381.520,382.610
6,3,कत्,382.610,383.140
6,3,तत्पुरुषेऽचि,383.140,384.800
6,3,रथवदयोश्च,384.800,386.560
6,3,तृणे,386.560,388.595
6,3,च,388.595,388.735
6,3,जातौ,388.735,389.780
6,3,का,389.780,391.055
6,3,पथ्यक्षयोः,391.055,392.860
6,3,ईषदर्थे,392.860,395.300
6,3,विभाषा,395.300,396.730
6,3,पुरुषे,396.730,397.980
6,3,कवं,397.980,399.120
6,3,चोष्णे,399.120,400.700
6,3,पथि,400.700,401.675
6,3,च,401.675,401.980
6,3,च्छन्दसि,401.980,403.240
6,3,पृषोदरादीनि,403.240,405.230
6,3,यथोपदिष्टम्,405.230,407.580
6,3,संख्याविसायपूर्वस्याह्नस्याहन्नन्यतरस्यां,407.580,412.300
6,3,ङौ,412.300,413.160
6,3,ढ्रलोपे,413.160,414.940
6,3,पूर्वस्य,414.940,415.725
6,3,दीर्घोऽणः,415.725,417.360
6,3,सहिवहोरोदवर्णस्य,417.360,420.580
6,3,साढ्यै,420.580,422.255
6,3,साढ्वा,422.255,423.185
6,3,साढेति,423.185,423.930
6,3,निगमे,423.930,425.060
6,3,संहितायाम्,425.060,427.220
6,3,कर्णे,427.220,428.665
6,3,लक्षणस्याविष्टाष्टपञ्चमणिभिन्नछिन्नछिद्रस्रुवस्वस्तिकस्य,428.665,435.580
6,3,नहिवृतिवृषिव्यधिरुचिसहितनिषु,435.580,439.990
6,3,क्वौ,439.990,440.940
6,3,वनगिर्योः,440.940,442.480
6,3,संज्ञायां,442.480,443.795
6,3,कोटरकिंशुलकादीनाम्,443.795,446.560
6,3,वले,446.560,448.500
6,3,मतौ,448.500,449.615
6,3,बह्वचोऽनजिरादीनाम्,449.615,451.860
6,3,शरादीनां,451.860,453.720
6,3,च,453.720,454.540
6,3,इकः,454.540,455.355
6,3,वहेऽपीलोः,455.355,457.460
6,3,उपसर्गस्य,457.460,458.780
6,3,घञ्यमनुष्ये,458.780,459.895
6,3,बहुलम्,459.895,460.920
6,3,इकः,460.920,462.065
6,3,काशे,462.065,463.420
6,3,दस्ति,463.420,465.460
6,3,अष्टनः,465.460,466.710
6,3,संज्ञायाम्,466.710,468.900
6,3,छन्दसि,468.900,469.630
6,3,च,469.630,470.300
6,3,चितेः,470.300,471.550
6,3,कपि,471.550,472.560
6,3,विश्वस्य,472.560,473.870
6,3,वसुराटोः,473.870,475.500
6,3,नरे,475.500,476.785
6,3,संज्ञायाम्,476.785,478.540
6,3,मित्रे,478.540,479.810
6,3,चर्षौ,479.810,480.880
6,3,मन्त्रे,480.880,482.380
6,3,सोमाश्वेन्द्रियविश्वदेव्यस्य,482.380,485.445
6,3,मतौ,485.445,486.380
6,3,ओषधेश्च,486.380,489.435
6,3,विभक्तावप्रथमायाम्,489.435,492.320
6,3,ऋचि,492.320,492.895
6,3,तुनुघमक्षुतङ्कुत्रोरुष्याणाम्,492.895,496.560
6,3,इकः,496.560,497.915
6,3,सुञि,497.915,498.840
6,3,द्व्यचोऽतस्तिङः,498.840,501.480
6,3,निपातस्य,501.480,503.210
6,3,च,503.210,503.920
6,3,अन्येषामपि,503.920,505.910
6,3,दृश्यते,505.910,507.320
6,3,चौ,507.320,508.840
6,3,सम्प्रसारणस्य,508.840,512.400
6,3,अलुक्-षष्ठ्या-जातेर्-इको-अव्ययीभावे-कोःकत्तत्-इको-एकोनविंशतिः,512.400,519.980
6,3,इति,519.980,520.215
6,3,तृतीयः,520.215,520.845
6,3,पादः,520.845,521.920
6,4,अथ,0.000,1.920
6,4,चतुर्थः,1.920,2.750
6,4,पादः,2.750,7.400
6,4,अङ्गस्य,7.400,8.320
6,4,हलः,8.320,9.000
6,4,नामि,9.000,10.760
6,4,न,10.760,11.005
6,4,तिसृचतसृ,11.005,12.980
6,4,छन्दस्युभयथा,12.980,15.720
6,4,नृ,15.720,15.965
6,4,च,15.965,17.360
6,4,नोपधायाः,17.360,19.820
6,4,सर्वनामस्थाने,19.820,21.625
6,4,चासम्बुद्धौ,21.625,24.200
6,4,वा,24.200,24.695
6,4,षपूर्वस्य,24.695,26.030
6,4,निगमे,26.030,27.740
6,4,सान्तमहतः,27.740,28.935
6,4,संयोगस्य,28.935,31.340
6,4,अप्तृन्तृच्स्वसृनप्तृनेष्टृत्वष्टृक्षत्तृहोतृपोतृप्रशास्तॄणाम्,31.340,39.660
6,4,इन्हन्पूषार्यम्णां,39.660,42.040
6,4,शौ,42.040,43.740
6,4,सौ,43.740,44.145
6,4,च,44.145,45.740
6,4,अत्वसन्तस्य,45.740,46.980
6,4,चाधातोः,46.980,49.720
6,4,अनुनासिकस्य,49.720,50.950
6,4,क्विझलोः,50.950,52.210
6,4,क्ङिति,52.210,53.880
6,4,अज्झनगमां,53.880,55.215
6,4,सनि,55.215,56.060
6,4,तनोतेर्विभाषा,56.060,59.680
6,4,क्रमश्च,59.680,60.835
6,4,क्त्वि,60.835,62.200
6,4,च्छ्वोः,62.200,63.665
6,4,शूडनुनासिके,63.665,65.205
6,4,च,65.205,66.900
6,4,ज्वरत्वरस्रिव्यविमवामुपधायाश्च,66.900,72.040
6,4,राल्लोपः,72.040,74.940
6,4,असिद्धवदत्राभात्,74.940,78.140
6,4,श्नान्नलोपः,78.140,81.080
6,4,अनिदितां,81.080,81.925
6,4,हल,81.925,82.325
6,4,उपधायाः,82.325,83.415
6,4,क्ङिति,83.415,85.200
6,4,दंशसञ्जस्वञ्जां,85.200,87.240
6,4,शपि,87.240,88.900
6,4,रञ्जेश्च,88.900,90.000
6,4,घञि,90.000,92.085
6,4,च,92.085,92.260
6,4,भावकरणयोः,92.260,94.980
6,4,स्यदो,94.980,95.670
6,4,जवे,95.670,97.800
6,4,अवोदैधौद्मप्रश्रथहिमश्रथाः,97.800,103.520
6,4,नाञ्चेः,103.520,104.455
6,4,पूजायाम्,104.455,106.300
6,4,क्त्वि,106.300,107.315
6,4,स्कन्दिस्यन्दोः,107.315,110.580
6,4,जान्तनशां,110.580,111.790
6,4,विभाषा,111.790,114.520
6,4,भञ्जेश्च,114.520,115.450
6,4,चिणि,115.450,117.520
6,4,शास,117.520,118.280
6,4,इदङ्हलोः,118.280,121.200
6,4,शा,121.200,121.680
6,4,हौ,121.680,123.280
6,4,हन्तेर्जः,123.280,126.160
6,4,अनुदात्तोपदेशवनतितनोत्यादीनामनुनासिक,126.160,130.690
6,4,लोपो,130.690,131.435
6,4,झलि,131.435,131.750
6,4,क्ङिति,131.750,134.280
6,4,वा,134.280,134.975
6,4,ल्यपि,134.975,137.120
6,4,न,137.120,137.450
6,4,क्तिचि,137.450,137.910
6,4,दीर्घश्च,137.910,140.520
6,4,गमः,140.520,140.895
6,4,क्वौ,140.895,142.920
6,4,विड्वनोरनुनासिकस्यात्,142.920,146.820
6,4,जनसनखनां,146.820,148.150
6,4,सञ्झलोः,148.150,150.680
6,4,ये,150.680,151.040
6,4,विभाषा,151.040,152.660
6,4,तनोतेर्यकि,152.660,155.400
6,4,सनः,155.400,157.150
6,4,क्तिचि,157.150,157.390
6,4,लोपश्चास्यान्यतरस्याम्,157.390,161.700
6,4,आर्धधातुके,161.700,165.080
6,4,भ्रस्जो,165.080,165.870
6,4,रोपधयोः,165.870,166.785
6,4,रमन्यतरस्याम्,166.785,169.860
6,4,अतो,169.860,170.315
6,4,लोपः,170.315,172.220
6,4,यस्य,172.220,172.885
6,4,हलः,172.885,174.060
6,4,क्यस्य,174.060,175.535
6,4,विभाषा,175.535,178.080
6,4,णेरनिटि,178.080,180.460
6,4,निष्ठायां,180.460,181.710
6,4,सेटि,181.710,183.700
6,4,जनिता,183.700,184.425
6,4,मन्त्रे,184.425,186.500
6,4,शमिता,186.500,187.285
6,4,यज्ञे,187.285,189.800
6,4,अयामन्ताल्वाय्येत्न्विष्णुषु,189.800,194.640
6,4,ल्यपि,194.640,195.155
6,4,लघुपूर्वात्,195.155,197.880
6,4,विभाषापः,197.880,200.800
6,4,युप्लुवोर्दीर्घश्छन्दसि,200.800,203.980
6,4,क्षियः,203.980,206.920
6,4,निष्ठायामण्यदर्थे,206.920,209.840
6,4,वाक्रोशदैन्ययोः,209.840,214.200
6,4,स्यसिच्सीयुट्तासिषु,214.200,218.910
6,4,भावकर्मणोरुपदेशेऽज्झनग्रहदृशां,218.910,222.780
6,4,वा,222.780,223.130
6,4,चिण्वदिट्,223.130,223.975
6,4,च,223.975,225.020
6,4,दीङो,225.020,226.980
6,4,युडचि,226.980,227.405
6,4,क्ङिति,227.405,229.460
6,4,आतो,229.460,230.530
6,4,लोप,230.530,230.715
6,4,इटि,230.715,230.995
6,4,च,230.995,231.800
6,4,ईद्यति,231.800,234.100
6,4,घुमास्थागापाजहातिसां,234.100,238.430
6,4,हलि,238.430,240.580
6,4,एर्लिङि,240.580,242.700
6,4,वाऽन्यस्य,242.700,243.730
6,4,संयोगादेः,243.730,247.200
6,4,न,247.200,247.545
6,4,ल्यपि,247.545,249.420
6,4,मयतेरिदन्यतरस्याम्,249.420,253.340
6,4,लुङ्लङ्लृङ्क्ष्वडुदात्तः,253.340,257.720
6,4,आडजादीनाम्,257.720,259.880
6,4,छन्दस्यपि,259.880,262.215
6,4,दृश्यते,262.215,264.780
6,4,न,264.780,264.900
6,4,माङ्योगे,264.900,266.640
6,4,बहुलं,266.640,268.805
6,4,छन्दस्यमाङ्योगेऽपि,268.805,272.980
6,4,इरयो,272.980,273.575
6,4,रे,273.575,275.440
6,4,अचि,275.440,275.715
6,4,श्नुधातुभ्रुवां,275.715,277.415
6,4,य्वोरियङुवङौ,277.415,279.020
6,4,अभ्यासस्यासवर्णे,279.020,283.240
6,4,स्त्रियाः,283.240,286.480
6,4,वाऽम्शसोः,286.480,290.180
6,4,इणो,290.180,290.630
6,4,यण्,290.630,291.380
6,4,एरनेकाचोऽसंयोगपूर्वस्य,291.380,297.080
6,4,ओः,297.080,297.650
6,4,सुपि,297.650,298.580
6,4,वर्षाभ्वश्च,298.580,303.020
6,4,न,303.020,303.265
6,4,भूसुधियोः,303.265,305.180
6,4,छन्दस्युभयथा,305.180,308.340
6,4,हुश्नुवोः,308.340,310.145
6,4,सार्वधातुके,310.145,312.060
6,4,भुवो,312.060,313.705
6,4,वुग्लुङ्लिटोः,313.705,316.920
6,4,ऊदुपधाया,316.920,318.695
6,4,गोहः,318.695,319.420
6,4,दोषो,319.420,321.350
6,4,णौ,321.350,322.180
6,4,वा,322.180,323.765
6,4,चित्तविरागे,323.765,325.700
6,4,मितां,325.700,327.930
6,4,ह्रस्वः,327.930,329.140
6,4,चिण्णमुलोर्दीर्घोऽन्यतरस्याम्,329.140,334.340
6,4,खचि,334.340,335.910
6,4,ह्रस्वः,335.910,337.220
6,4,ह्लादो,337.220,338.880
6,4,निष्ठायाम्,338.880,340.500
6,4,छादेर्घेऽद्व्युपसर्गस्य,340.500,344.840
6,4,इस्मन्त्रन्क्विषु,344.840,348.075
6,4,च,348.075,348.860
6,4,गमहनजनखनघसां,348.860,352.485
6,4,लोपः,352.485,353.080
6,4,क्ङित्यनङि,353.080,354.560
6,4,तनिपत्योश्छन्दसि,354.560,358.520
6,4,घसिभसोर्हलि,358.520,360.820
6,4,च,360.820,361.400
6,4,हुझल्भ्यो,361.400,363.225
6,4,हेर्धिः,363.225,364.500
6,4,श्रुशृणुपॄकृवृभ्यश्छन्दसि,364.500,369.460
6,4,अङितश्च,369.460,371.640
6,4,चिणो,371.640,373.575
6,4,लुक्,373.575,375.620
6,4,अतो,375.620,376.205
6,4,हेः,376.205,377.300
6,4,उतश्च,377.300,378.410
6,4,प्रत्ययादसंयोगपूर्वात्,378.410,383.000
6,4,लोपश्चास्यान्यतरस्यां,383.000,385.880
6,4,म्वोः,385.880,387.220
6,4,नित्यं,387.220,389.185
6,4,करोतेः,389.185,390.580
6,4,ये,390.580,392.185
6,4,च,392.185,392.780
6,4,अत,392.780,394.125
6,4,उत्,394.125,394.440
6,4,सार्वधातुके,394.440,396.340
6,4,श्नसोरल्लोपः,396.340,399.460
6,4,श्नाऽभ्यस्तयोरातः,399.460,403.040
6,4,ई,403.040,404.615
6,4,हल्यघोः,404.615,406.280
6,4,इद्दरिद्रस्य,406.280,409.160
6,4,भियोऽन्यतरस्याम्,409.160,412.820
6,4,जहातेश्च,412.820,415.200
6,4,आ,415.200,417.260
6,4,च,417.260,417.385
6,4,हौ,417.385,418.060
6,4,लोपो,418.060,419.865
6,4,यि,419.865,420.500
6,4,घ्वसोरेद्धावभ्यासलोपश्च,420.500,424.560
6,4,अत,424.560,427.815
6,4,एकहल्मध्येऽनादेशादेर्लिटि,427.815,431.260
6,4,थलि,431.260,432.820
6,4,च,432.820,432.935
6,4,सेटि,432.935,433.820
6,4,तॄफलभजत्रपश्च,433.820,436.980
6,4,राधो,436.980,438.355
6,4,हिंसायाम्,438.355,439.980
6,4,वा,439.980,441.300
6,4,जॄभ्रमुत्रसाम्,441.300,443.400
6,4,फणां,443.400,444.675
6,4,च,444.675,444.910
6,4,सप्तानाम्,444.910,446.640
6,4,न,446.640,447.715
6,4,शसददवादिगुणानाम्,447.715,450.540
6,4,अर्वणस्त्रसावनञः,450.540,453.760
6,4,मघवा,453.760,455.495
6,4,बहुलम्,455.495,457.060
6,4,भस्य,457.060,459.000
6,4,पादः,459.000,460.205
6,4,पत्,460.205,461.160
6,4,वसोः,461.160,462.610
6,4,सम्प्रसारणम्,462.610,464.380
6,4,वाह,464.380,466.560
6,4,ऊठ्,466.560,466.800
6,4,श्वयुवमघोनामतद्धिते,466.800,470.660
6,4,अल्लोपोऽनः,470.660,473.740
6,4,षपूर्वहन्धृतराज्ञामणि,473.740,477.400
6,4,विभाषा,477.400,479.440
6,4,ङिश्योः,479.440,480.980
6,4,न,480.980,481.975
6,4,संयोगाद्वमन्तात्,481.975,485.700
6,4,अचः,485.700,486.900
6,4,उद,486.900,487.970
6,4,ईत्,487.970,489.520
6,4,आतो,489.520,490.370
6,4,धातोः,490.370,491.920
6,4,मन्त्रेष्वाङ्यादेरात्मनः,491.920,496.240
6,4,ति,496.240,498.025
6,4,विंशतेर्डिति,498.025,499.740
6,4,टेः,499.740,501.900
6,4,नस्तद्धिते,501.900,504.220
6,4,अह्नष्टखोरेव,504.220,506.900
