Adhyaya,Pada,Sentence,Sentence Start,Sentence End
7,3,लुग्वादुहदिहलिहगुहामात्मनेपदेदन्त्ये॥७.३.७३॥,269.300,275.800
7,3,शमामष्टानांदीर्घःश्यनि॥७.३.७४॥,275.800,280.240
7,3,ष्ठिवुक्लमुचमांशिति॥७.३.७५॥,280.240,283.760
7,3,क्रमःपरस्मैपदेषु॥७.३.७६॥,283.760,287.200
7,3,इषुगमियमांछः॥७.३.७७॥,287.200,289.780
7,3,पाघ्राध्मास्थाम्नादाण्दृश्यर्त्तिसर्त्तिशदसदांपिबजिघ्रधमतिष्ठमनयच्छपश्यर्च्छधौशीयसीदाः॥७.३.७८॥,289.780,305.560
7,3,ज्ञाजनोर्जा॥७.३.७९॥,305.560,308.060
7,3,प्वादीनांह्रस्वः॥७.३.८०॥,308.060,311.140
7,3,मीनातेर्निगमे॥७.३.८१॥,311.140,314.760
7,3,मिदेर्गुणः॥७.३.८२॥,314.760,316.600
7,3,जुसिच॥७.३.८३॥,316.600,318.320
7,3,सार्वधातुकार्धधातुकयोः॥७.३.८४॥,318.320,322.380
7,3,जाग्रोऽविचिण्णल्ङित्सु॥७.३.८५॥,322.380,326.100
7,3,पुगन्तलघूपधस्यच॥७.३.८६॥,326.100,329.540
7,3,नाभ्यस्तस्याचिपितिसार्वधातुके॥७.३.८७॥,329.540,334.740
7,3,भूसुवोस्तिङि॥७.३.८८॥,334.740,338.060
7,3,उतोवृद्धिर्लुकिहलि॥७.३.८९॥,338.060,340.640
7,3,ऊर्णोतेर्विभाषा॥७.३.९०॥,340.640,344.120
7,3,गुणोऽपृक्ते॥७.३.९१॥,344.120,346.780
7,3,तृणहइम्॥७.३.९२॥,346.780,348.720
7,3,ब्रुवईट्॥७.३.९३॥,348.720,350.720
7,3,यङोवा॥७.३.९४॥,350.720,352.800
7,3,तुरुस्तुशम्यमःसार्वधातुके॥७.३.९५॥,352.800,357.160
7,3,अस्तिसिचोऽपृक्ते॥७.३.९६॥,357.160,360.420
7,3,बहुलंछन्दसि॥७.३.९७॥,360.420,363.120
7,3,रुदश्चपञ्चभ्यः॥७.३.९८॥,363.120,365.940
7,3,अड्गार्ग्यगालवयोः॥७.३.९९॥,365.940,369.560
7,3,अदःसर्वेषाम्॥७.३.१००॥,369.560,372.400
7,3,अतोदीर्घोयञि॥७.३.१०१॥,372.400,375.400
7,3,सुपिच॥७.३.१०२॥,375.400,377.180
7,3,बहुवचनेझल्येत्॥७.३.१०३॥,377.180,380.040
7,3,ओसिच॥७.३.१०४॥,380.040,381.740
7,3,आङिचापः॥७.३.१०५॥,381.740,383.820
7,3,सम्बुद्धौच॥७.३.१०६॥,383.820,385.740
7,3,अम्बाऽर्थनद्योर्ह्रस्वः॥७.३.१०७॥,385.740,389.500
7,3,ह्रस्वस्यगुणः॥७.३.१०८॥,389.500,392.180
7,3,जसिच॥७.३.१०९॥,392.180,393.800
7,3,ऋतोङिसर्वनामस्थानयोः॥७.३.११०॥,393.800,398.080
7,3,घेर्ङिति॥७.३.१११॥,398.080,400.260
7,3,आण्नद्याः॥७.३.११२॥,400.260,402.920
7,3,याडापः॥७.३.११३॥,402.920,404.960
7,3,सर्वनाम्नःस्याड्ढ्रस्वश्च॥७.३.११४॥,404.960,409.000
7,3,विभाषाद्वितीयातृतीयाभ्याम्॥७.३.११५॥,409.000,414.380
7,3,ङेराम्नद्याम्नीभ्यः॥७.३.११६॥,414.380,417.560
7,3,इदुद्भ्याम्॥७.३.११७॥,417.560,419.620
7,3,औत्॥७.३.११८॥,419.620,421.220
7,3,अच्चघेः॥७.३.११९॥,421.220,423.520
7,3,आङोनाऽस्त्रियाम्॥७.३.१२०॥,423.520,427.200
7,3,देविका-देवता-स्फायो-भुजमीनातेर्-अतोदीर्घो-विंशतिः॥,427.200,435.680
7,3,इतितृतीयःपादः॥,435.680,439.640
7,4,अथचतुर्थःपादः।,0.000,4.800
7,4,णौचङ्युपधायाह्रस्वः॥७.४.१॥,4.800,8.540
7,4,नाग्लोपिशास्वृदिताम्॥७.४.२॥,8.540,12.200
7,4,भ्राजभासभाषदीपजीवमीलपीडामन्यतरस्याम्॥७.४.३॥,12.200,19.020
7,4,लोपःपिबतेरीच्चाभ्यासस्य॥७.४.४॥,19.020,23.220
7,4,तिष्ठतेरित्॥७.४.५॥,23.220,26.240
7,4,जिघ्रतेर्वा॥७.४.६॥,26.240,29.040
7,4,उर्ऋत्॥७.४.७॥,29.040,31.040
7,4,नित्यंछन्दसि॥७.४.८॥,31.040,33.700
7,4,दयतेर्दिगिलिटि॥७.४.९॥,33.700,36.480
7,4,ऋतश्चसंयोगादेर्गुणः॥७.४.१०॥,36.480,40.300
7,4,ऋच्छत्यॄताम्॥७.४.११॥,40.300,42.920
7,4,शॄदॄप्रांह्रस्वोवा॥७.४.१२॥,42.920,46.220
7,4,केऽणः॥७.४.१३॥,46.220,48.640
7,4,नकपि॥७.४.१४॥,48.640,50.280
7,4,आपोऽन्यतरस्याम्॥७.४.१५॥,50.280,53.440
7,4,ऋदृशोऽङिगुणः॥७.४.१६॥,53.440,56.020
7,4,अस्यतेस्थुक्॥७.४.१७॥,56.020,58.520
7,4,श्वयतेरः॥७.४.१८॥,58.520,60.380
7,4,पतःपुम्॥७.४.१९॥,60.380,63.700
7,4,वचउम्॥७.४.२०॥,63.700,65.480
7,4,शीङःसार्वधातुकेगुणः॥७.४.२१॥,65.480,69.380
7,4,अयङ्यिक्ङिति॥७.४.२२॥,69.380,72.140
7,4,उपसर्गाद्ध्रस्वऊहतेः॥७.४.२३॥,72.140,76.340
7,4,एतेर्लिङि॥७.४.२४॥,76.340,78.800
7,4,अकृत्सार्वधातुकयोर्दीर्घः॥७.४.२५॥,78.800,82.580
7,4,च्वौच॥७.४.२६॥,82.580,84.940
7,4,रीङ्ऋतः॥७.४.२७॥,84.940,87.000
7,4,रिङ्शयग्लिङ्क्षु॥७.४.२८॥,87.000,89.520
7,4,गुणोऽर्तिसंयोगाद्योः॥७.४.२९॥,89.520,93.240
7,4,यङिच॥७.४.३०॥,93.240,94.860
7,4,ईघ्राध्मोः॥७.४.३१॥,94.860,97.980
7,4,अस्यच्वौ॥७.४.३२॥,97.980,99.460
7,4,क्यचिच॥७.४.३३॥,99.460,101.860
7,4,अशनायोदन्यधनायाबुभुक्षापिपासागर्द्धेषु॥७.४.३४॥,101.860,108.200
7,4,नच्छन्दस्यपुत्रस्य॥७.४.३५॥,108.200,111.560
7,4,दुरस्युर्द्रविणस्युर्वृषण्यतिरिषण्यति॥७.४.३६॥,111.560,116.440
7,4,अश्वाघस्यात्॥७.४.३७॥,116.440,119.540
7,4,देवसुम्नयोर्यजुषिकाठके॥७.४.३८॥,119.540,122.660
7,4,कव्यध्वरपृतनस्यर्चिलोपः॥७.४.३९॥,122.660,128.640
7,4,द्यतिस्यतिमास्थामित्तिकिति॥७.४.४०॥,128.640,132.860
7,4,शाच्छोरन्यतरस्याम्॥७.४.४१॥,132.860,136.980
7,4,दधातेर्हिः॥७.४.४२॥,136.980,139.820
7,4,जहातेश्चक्त्वि॥७.४.४३॥,139.820,143.200
7,4,विभाषाछन्दसि॥७.४.४४॥,143.200,146.140
7,4,सुधितवसुधितनेमधितधिष्वधिषीयच॥७.४.४५॥,146.140,151.440
7,4,दोदद्घोः॥७.४.४६॥,151.440,154.120
7,4,अचउपसर्गात्तः॥७.४.४७॥,154.120,157.760
7,4,अपोभि॥७.४.४८॥,157.760,159.640
7,4,सःस्यार्द्धधातुके॥७.४.४९॥,159.640,162.120
7,4,तासस्त्योर्लोपः॥७.४.५०॥,162.120,166.280
7,4,रिच॥७.४.५१॥,166.280,167.960
7,4,हएति॥७.४.५२॥,167.960,169.780
7,4,यीवर्णयोर्दीधीवेव्योः॥७.४.५३॥,169.780,174.380
7,4,सनिमीमाघुरभलभशकपतपदामचइस्॥७.४.५४॥,174.380,181.020
7,4,आप्ज्ञप्यृधामीत्॥७.४.५५॥,181.020,184.720
7,4,दम्भइच्च॥७.४.५६॥,184.720,185.560
7,4,मुचोऽकर्मकस्यगुणोवा॥७.४.५७॥,185.560,191.060
7,4,अत्रलोपोऽभ्यासस्य॥७.४.५८॥,191.060,194.640
7,4,ह्रस्वः॥७.४.५९॥,194.640,196.800
7,4,हलादिःशेषः॥७.४.६०॥,196.800,198.880
7,4,शर्पूर्वाःखयः॥७.४.६१॥,198.880,202.260
7,4,कुहोश्चुः॥७.४.६२॥,202.260,205.680
7,4,नकवतेर्यङि॥७.४.६३॥,205.680,207.600
7,4,कृषेश्छन्दसि॥७.४.६४॥,207.600,212.600
7,4,दाधर्तिदर्धर्तिदर्धर्षिबोभूतुतेतिक्तेऽलर्ष्यापनीफणत्संसनिष्यदत्करिक्रत्कनिक्रदद्भरिभ्रद्दविध्वतोदविद्युतत्तरित्रतःसरीसृपतंवरीवृजन्मर्मृज्यागनीगन्तीतिच॥७.४.६५॥,212.600,232.880
7,4,उरत्॥७.४.६६॥,232.880,234.520
7,4,द्युतिस्वाप्योःसम्प्रसारणम्॥७.४.६७॥,234.520,237.900
7,4,व्यथोलिटि॥७.४.६८॥,237.900,239.860
7,4,दीर्घइणःकिति॥७.४.६९॥,239.860,243.220
7,4,अतआदेः॥७.४.७०॥,243.220,244.960
7,4,तस्मान्नुड्द्विहलः॥७.४.७१॥,244.960,248.480
7,4,अश्नोतेश्च॥७.४.७२॥,248.480,249.840
7,4,भवतेरः॥७.४.७३॥,249.840,253.600
7,4,ससूवेतिनिगमे॥७.४.७४॥,253.600,256.960
7,4,निजांत्रयाणांगुणःश्लौ॥७.४.७५॥,256.960,259.860
7,4,भृञामित्॥७.४.७६॥,259.860,262.920
7,4,अर्तिपिपर्त्योश्च॥७.४.७७॥,262.920,264.580
7,4,बहुलंछन्दसि॥७.४.७८॥,264.580,269.160
7,4,सन्यतः॥७.४.७९॥,269.160,270.680
7,4,ओःपुयण्ज्यपरे॥७.४.८०॥,270.680,275.060
7,4,स्रवतिशृणोतिद्रवतिप्रवतिप्लवतिच्यवतीनांवा॥७.४.८१॥,275.060,281.400
7,4,गुणोयङ्लुकोः॥७.४.८२॥,281.400,284.480
7,4,दीर्घोऽकितः॥७.४.८३॥,284.480,287.880
7,4,नीग्वञ्चुस्रंसुध्वंसुभ्रंसुकसपतपदस्कन्दाम्॥७.४.८४॥,287.880,294.820
7,4,नुगतोऽनुनासिकान्तस्य॥७.४.८५॥,294.820,298.080
7,4,जपजभदहदशभञ्जपशांच॥७.४.८६॥,298.080,302.500
7,4,चरफलोश्च॥७.४.८७॥,302.500,304.500
7,4,उत्परस्यातः॥७.४.८८॥,304.500,307.980
7,4,तिच॥७.४.८९॥,307.980,310.640
7,4,रीगृदुपधस्यच॥७.४.९०॥,310.640,312.740
7,4,रुग्रिकौचलुकि॥७.४.९१॥,312.740,315.980
7,4,ऋतश्च॥७.४.९२॥,315.980,318.300
7,4,सन्वल्लघुनिचङ्परेऽनग्लोपे॥७.४.९३॥,318.300,322.140
7,4,दीर्घोलघोः॥७.४.९४॥,322.140,325.260
7,4,अत्स्मृदृत्वरप्रथम्रदस्तॄस्पशाम्॥७.४.९५॥,325.260,330.980
7,4,विभाषावेष्टिचेष्ट्योः॥७.४.९६॥,330.980,334.820
7,4,ईचगणः॥७.४.९७॥,334.820,337.840
7,4,णौचङि-शीङः-शाच्छो-शर्पूर्वाः-स्रवति-सप्तदश॥,337.840,344.080
7,4,इतिचतुर्थःपादः॥,344.080,347.240
7,4,इतिसप्तमोध्यायः॥,347.240,351.560
8,1,अथअष्टमोध्यायः।,0.000,3.320
8,1,अथप्रथमःपादः।,3.320,5.760
8,1,सर्वस्यद्वे॥८.१.१॥,5.760,7.820
8,1,तस्यपरमाम्रेडितम्॥८.१.२॥,7.820,11.640
8,1,अनुदात्तंच॥८.१.३॥,11.640,14.240
8,1,नित्यवीप्सयोः॥८.१.४॥,14.240,16.600
8,1,परेर्वर्जने॥८.१.५॥,16.600,19.340
8,1,प्रसमुपोदःपादपूरणे॥८.१.६॥,19.340,24.100
8,1,उपर्यध्यधसःसामीप्ये॥८.१.७॥,24.100,28.480
8,1,वाक्यादेरामन्त्रितस्यासूयासम्मतिकोपकुत्सनभर्त्सनेषु॥८.१.८॥,28.480,36.100
8,1,एकंबहुव्रीहिवत्॥८.१.९॥,36.100,39.040
8,1,आबाधेच॥८.१.१०॥,39.040,40.740
8,1,कर्मधारयवत्उत्तरेषु॥८.१.११॥,40.740,44.980
8,1,प्रकारेगुणवचनस्य॥८.१.१२॥,44.980,48.360
8,1,अकृच्छ्रेप्रियसुखयोरन्यतरस्याम्॥८.१.१३॥,48.360,53.040
8,1,यथास्वेयथायथम्॥८.१.१४॥,53.040,56.220
8,1,द्वन्द्वंरहस्यमर्यादावचनव्युत्क्रमणयज्ञपात्रप्रयोगाभिव्यक्तिषु॥८.१.१५॥,56.220,64.400
8,1,पदस्य॥८.१.१६॥,64.400,66.660
8,1,पदात्॥८.१.१७॥,66.660,68.380
8,1,अनुदात्तंसर्वमपादादौ॥८.१.१८॥,68.380,72.100
8,1,आमन्त्रितस्यच॥८.१.१९॥,72.100,74.740
8,1,युष्मदस्मदोःषष्ठीचतुर्थीद्वितीयास्थयोर्वान्नावौ॥८.१.२०॥,74.740,82.440
8,1,बहुवचनस्यवस्नसौ॥८.१.२१॥,82.440,85.780
8,1,तेमयावेकवचनस्य॥८.१.२२॥,85.780,88.500
8,1,त्वामौद्वितीयायाः॥८.१.२३॥,88.500,92.880
8,1,नचवाहाहैवयुक्ते॥८.१.२४॥,92.880,95.720
8,1,पश्यार्थैश्चानालोचने॥८.१.२५॥,95.720,101.120
8,1,सपूर्वायाःप्रथमायाविभाषा॥८.१.२६॥,101.120,105.160
8,1,तिङोगोत्रादीनिकुत्सनाभीक्ष्ण्ययोः॥८.१.२७॥,105.160,110.620
8,1,तिङ्ङतिङः॥८.१.२८॥,110.620,114.440
8,1,नलुट्॥८.१.२९॥,114.440,116.080
8,1,निपातैर्यद्यदिहन्तकुविन्नेच्चेच्चण्कच्चिद्यत्रयुक्तम्॥८.१.३०॥,116.080,124.020
8,1,नहप्रत्यारम्भे॥८.१.३१॥,124.020,126.980
8,1,सत्यंप्रश्ने॥८.१.३२॥,126.980,129.260
8,1,अङ्गाप्रातिलोम्ये॥८.१.३३॥,129.260,132.340
8,1,हिच॥८.१.३४॥,132.340,133.400
8,1,छन्दस्यनेकमपिसाकाङ्क्षम्॥८.१.३५॥,133.400,137.900
8,1,यावद्यथाभ्याम्॥८.१.३६॥,137.900,140.280
8,1,पूजायांनानन्तरम्॥८.१.३७॥,140.280,144.480
8,1,उपसर्गव्यपेतंच॥८.१.३८॥,144.480,146.940
8,1,तुपश्यपश्यताहैःपूजायाम्॥८.१.३९॥,146.940,152.160
8,1,अहोच॥८.१.४०॥,152.160,153.940
8,1,शेषेविभाषा॥८.१.४१॥,153.940,156.100
8,1,पुराचपरीप्सायाम्॥८.१.४२॥,156.100,160.060
8,1,नन्वित्यनुज्ञैषणायाम्॥८.१.४३॥,160.060,163.000
8,1,किंक्रियाप्रश्नेऽनुपसर्गमप्रतिषिद्धम्॥८.१.४४॥,163.000,168.480
8,1,लोपेविभाषा॥८.१.४५॥,168.480,171.260
8,1,एहिमन्येप्रहासेलृट्॥८.१.४६॥,171.260,174.920
8,1,जात्वपूर्वम्॥८.१.४७॥,174.920,176.860
8,1,किम्वृत्तंचचिदुत्तरम्॥८.१.४८॥,176.860,180.100
8,1,आहोउताहोचानन्तरम्॥८.१.४९॥,180.100,183.940
8,1,शेषेविभाषा॥८.१.५०॥,183.940,186.940
8,1,गत्यर्थलोटालृण्नचेत्कारकंसर्वान्यत्॥८.१.५१॥,186.940,193.100
8,1,लोट्च॥८.१.५२॥,193.100,195.000
8,1,विभाषितंसोपसर्गमनुत्तमम्॥८.१.५३॥,195.000,198.900
8,1,हन्तच॥८.१.५४॥,198.900,200.880
8,1,आमएकान्तरमामन्त्रितमनन्तिके॥८.१.५५॥,200.880,205.520
8,1,यद्धितुपरंछन्दसि॥८.१.५६॥,205.520,207.860
8,1,चनचिदिवगोत्रादितद्धिताम्रेडितेष्वगतेः॥८.१.५७॥,207.860,214.880
8,1,चादिषुच॥८.१.५८॥,214.880,216.840
8,1,चवायोगेप्रथमा॥८.१.५९॥,216.840,220.540
8,1,हेतिक्षियायाम्॥८.१.६०॥,220.540,223.240
8,1,अहेतिविनियोगेच॥८.१.६१॥,223.240,225.600
8,1,चाहलोपएवेत्यवधारणम्॥८.१.६२॥,225.600,229.720
8,1,चादिलोपेविभाषा॥८.१.६३॥,229.720,233.720
8,1,वैवावेतिचच्छन्दसि॥८.१.६४॥,233.720,237.040
8,1,एकान्याभ्यांसमर्थाभ्याम्॥८.१.६५॥,237.040,241.780
8,1,यद्वृत्तान्नित्यं॥८.१.६६॥,241.780,244.780
8,1,पूजनात्पूजितमनुदात्तंकाष्ठादिभ्यः॥८.१.६७॥,244.780,250.040
8,1,सगतिरपितिङ्॥८.१.६८॥,250.040,252.140
8,1,कुत्सनेचसुप्यगोत्रादौ॥८.१.६९॥,252.140,256.040
8,1,गतिर्गतौ॥८.१.७०॥,256.040,258.480
8,1,तिङिचोदात्तवति॥८.१.७१॥,258.480,261.420
8,1,आमन्त्रितंपूर्वमविद्यमानवत्॥८.१.७२॥,261.420,266.300
8,1,नामन्त्रितेसमानाधिकरणेसामान्यवचनम्॥८.१.७३॥,266.300,271.540
8,1,विभाषितंविशेषवचनेबहुवचनम्॥८.१.७४॥,271.540,274.760
8,1,सर्वस्य-बहुवचनस्य-शेषे-अहेति-चतुर्दश॥,274.760,279.360
8,1,इतिप्रथमःपादः॥,279.360,283.520
8,2,अथद्वितीयःपादः।,0.000,4.640
8,2,पूर्वत्रासिद्धम्॥८.२.१॥,4.640,8.060
8,2,नलोपःसुप्स्वरसंज्ञातुग्विधिषुकृति॥८.२.२॥,8.060,12.920
8,2,नमुने॥८.२.३॥,12.920,14.900
8,2,उदात्तस्वरितयोर्यणःस्वरितोऽनुदात्तस्य॥८.२.४॥,14.900,20.500
8,2,एकादेशउदात्तेनोदात्तः॥८.२.५॥,20.500,25.160
8,2,स्वरितोवाऽनुदात्तेपदादौ॥८.२.६॥,25.160,29.400
8,2,नलोपःप्रातिपदिकान्तस्य॥८.२.७॥,29.400,33.660
8,2,नङिसम्बुद्ध्योः॥८.२.८॥,33.660,36.600
8,2,मादुपधायाश्चमतोर्वोऽयवादिभ्यः॥८.२.९॥,36.600,42.060
8,2,झयः॥८.२.१०॥,42.060,43.900
8,2,संज्ञायाम्॥८.२.११॥,43.900,46.760
8,2,आसन्दीवदष्ठीवच्चक्रीवत्कक्षीवद्रुमण्वच्चर्मण्वती॥८.२.१२॥,46.760,54.160
8,2,उदन्वानुदधौच॥८.२.१३॥,54.160,57.120
8,2,राजन्वान्सौराज्ये॥८.२.१४॥,57.120,60.500
8,2,छन्दसीरः॥८.२.१५॥,60.500,64.120
8,2,अनोनुट्॥८.२.१६॥,64.120,66.160
8,2,नाद्घस्य॥८.२.१७॥,66.160,67.980
8,2,कृपोरोलः॥८.२.१८॥,67.980,71.520
8,2,उपसर्गस्यायतौ॥८.२.१९॥,71.520,75.120
8,2,ग्रोयङि॥८.२.२०॥,75.120,77.680
8,2,अचिविभाषा॥८.२.२१॥,77.680,79.580
8,2,परेश्चघाङ्कयोः॥८.२.२२॥,79.580,84.540
8,2,संयोगान्तस्यलोपः॥८.२.२३॥,84.540,88.940
8,2,रात्सस्य॥८.२.२४॥,88.940,91.840
8,2,धिच॥८.२.२५॥,91.840,93.660
8,2,झलोझलि॥८.२.२६॥,93.660,95.900
8,2,ह्रस्वादङ्गात्॥८.२.२७॥,95.900,99.100
8,2,इटईटि॥८.२.२८॥,99.100,101.560
8,2,स्कोःसंयोगाद्योरन्तेच॥८.२.२९॥,101.560,105.340
8,2,चोःकुः॥८.२.३०॥,105.340,109.020
8,2,होढः॥८.२.३१॥,109.020,111.040
8,2,दादेर्धातोर्घः॥८.२.३२॥,111.040,114.780
8,2,वाद्रुहमुहष्णुहष्णिहाम्॥८.२.३३॥,114.780,119.520
8,2,नहोधः॥८.२.३४॥,119.520,122.160
8,2,आहस्थः॥८.२.३५॥,122.160,124.820
8,2,व्रश्चभ्रस्जसृजमृजयजराजभ्राजच्छशांषः॥८.२.३६॥,124.820,132.300
8,2,एकाचोबशोभष्झषन्तस्यस्ध्वोः॥८.२.३७॥,132.300,138.360
8,2,दधस्तथोश्च॥८.२.३८॥,138.360,142.040
8,2,झलांजशोऽन्ते॥८.२.३९॥,142.040,146.020
8,2,झषस्तथोर्धोऽधः॥८.२.४०॥,146.020,149.800
8,2,षढोःकःसि॥८.२.४१॥,149.800,152.960
8,2,रदाभ्यांनिष्ठातोनःपूर्वस्यचदः॥८.२.४२॥,152.960,158.740
8,2,संयोगादेरातोधातोर्यण्वतः॥८.२.४३॥,158.740,163.780
8,2,ल्वादिभ्यः॥८.२.४४॥,163.780,166.460
8,2,ओदितश्च॥८.२.४५॥,166.460,167.600
8,2,क्षियोदीर्घात्॥८.२.४६॥,167.600,171.940
8,2,श्योऽस्पर्शे॥८.२.४७॥,171.940,175.040
8,2,अञ्चोऽनपादाने॥८.२.४८॥,175.040,177.500
8,2,दिवोऽविजिगीषायाम्॥८.२.४९॥,177.500,181.820
8,2,निर्वाणोऽवाते॥८.२.५०॥,181.820,185.000
8,2,शुषःकः॥८.२.५१॥,185.000,186.680
8,2,पचोवः॥८.२.५२॥,186.680,188.940
8,2,क्षायोमः॥८.२.५३॥,188.940,191.460
8,2,प्रस्त्योऽन्यतरस्याम्॥८.२.५४॥,191.460,195.680
8,2,अनुपसर्गात्फुल्लक्षीबकृशोल्लाघाः॥८.२.५५॥,195.680,201.420
8,2,नुदविदोन्दत्राघ्राह्रीभ्योऽन्यतरस्याम्॥८.२.५६॥,201.420,208.140
8,2,नध्याख्यापॄमूर्छिमदाम्॥८.२.५७॥,208.140,213.040
8,2,वित्तोभोगप्रत्यययोः॥८.२.५८॥,213.040,216.400
8,2,भित्तंशकलम्॥८.२.५९॥,216.400,220.000
8,2,ऋणमाधमर्ण्ये॥८.२.६०॥,220.000,222.400
8,2,नसत्तनिषत्तानुत्तप्रतूर्तसूर्तगूर्तानिछन्दसि॥८.२.६१॥,222.400,228.060
8,2,क्विन्प्रत्ययस्यकुः॥८.२.६२॥,228.060,231.620
8,2,नशेर्वा॥८.२.६३॥,231.620,233.520
8,2,मोनोधातोः॥८.२.६४॥,233.520,235.940
8,2,म्वोश्च॥८.२.६५॥,235.940,237.020
8,2,ससजुषोरुः॥८.२.६६॥,237.020,240.340
8,2,अवयाःश्वेतवाःपुरोडाश्च॥८.२.६७॥,240.340,245.180
8,2,अहन्॥८.२.६८॥,245.180,246.820
8,2,रोऽसुपि॥८.२.६९॥,246.820,248.720
8,2,अम्नरूधरवरित्युभयथाछन्दसि॥८.२.७०॥,248.720,252.180
8,2,भुवश्चमहाव्याहृतेः॥८.२.७१॥,252.180,256.180
8,2,वसुस्रंसुध्वंस्वनडुहांदः॥८.२.७२॥,256.180,260.880
8,2,तिप्यनस्तेः॥८.२.७३॥,260.880,264.360
8,2,सिपिधातोरुर्वा॥८.२.७४॥,264.360,266.780
8,2,दश्च॥८.२.७५॥,266.780,269.220
8,2,र्वोरुपधायादीर्घइकः॥८.२.७६॥,269.220,272.260
8,2,हलिच॥८.२.७७॥,272.260,275.160
8,2,उपधायांच॥८.२.७८॥,275.160,277.980
8,2,नभकुर्छुराम्॥८.२.७९॥,277.980,280.720
8,2,अदसोऽसेर्दादुदोमः॥८.२.८०॥,280.720,284.580
8,2,एतईद्बहुवचने॥८.२.८१॥,284.580,288.000
8,2,वाक्यस्यटेःप्लुतउदात्तः॥८.२.८२॥,288.000,292.840
8,2,प्रत्यभिवादेऽशूद्रे॥८.२.८३॥,292.840,295.580
8,2,दूराद्धूतेच॥८.२.८४॥,295.580,299.000
8,2,हैहेप्रयोगेहैहयोः॥८.२.८५॥,299.000,303.220
8,2,गुरोरनृतोऽनन्त्यस्याप्येकैकस्यप्राचाम्॥८.२.८६॥,303.220,310.520
8,2,ओमभ्यादाने॥८.२.८७॥,310.520,312.860
8,2,येयज्ञकर्मणि॥८.२.८८॥,312.860,315.540
8,2,प्रणवष्टेः॥८.२.८९॥,315.540,318.420
8,2,याज्याऽन्तः॥८.२.९०॥,318.420,321.660
8,2,ब्रूहिप्रेस्यश्रौषड्वौषडावहानामादेः॥८.२.९१॥,321.660,327.560
8,2,अग्नीत्प्रेषणेपरस्यच॥८.२.९२॥,327.560,331.480
8,2,विभाषापृष्टप्रतिवचनेहेः॥८.२.९३॥,331.480,336.660
8,2,निगृह्यानुयोगेच॥८.२.९४॥,336.660,339.400
8,2,आम्रेडितंभर्त्सने॥८.२.९५॥,339.400,342.180
8,2,अङ्गयुक्तंतिङ्आकाङ्क्षम्॥८.२.९६॥,342.180,347.280
8,2,विचार्यमाणानाम्॥८.२.९७॥,347.280,349.800
8,2,पूर्वंतुभाषायाम्॥८.२.९८॥,349.800,353.000
8,2,प्रतिश्रवणेच॥८.२.९९॥,353.000,355.380
8,2,अनुदात्तंप्रश्नान्ताभिपूजितयोः॥८.२.१००॥,355.380,360.260
8,2,चिदितिचोपमाऽर्थेप्रयुज्यमाने॥८.२.१०१॥,360.260,364.460
8,2,उपरिस्विदासीदितिच॥८.२.१०२॥,364.460,367.400
8,2,स्वरितमाम्रेडितेऽसूयासम्मतिकोपकुत्सनेषु॥८.२.१०३॥,367.400,373.220
8,2,क्षियाऽऽशीःप्रैषेषुतिङ्आकाङ्क्षम्॥८.२.१०४॥,373.220,378.280
8,2,अनन्त्यस्यापिप्रश्नाख्यानयोः॥८.२.१०५॥,378.280,383.220
8,2,प्लुतावैचइदुतौ॥८.२.१०६॥,383.220,386.320
8,2,एचोऽप्रगृह्यस्यादूराद्धूतेपूर्वस्यार्धस्यादुत्तरस्येदुतौ॥८.२.१०७॥,386.320,394.540
8,2,तयोर्य्वावचिसंहितायाम्॥८.२.१०८॥,394.540,399.040
8,2,पूर्वत्रा-अचि-षढोर्-नसत्त-एतईच्-चिद्-इत्यष्टौ॥,399.040,404.880
8,2,इतिद्वितीयःपादः॥,404.880,407.880
8,3,अथतृतीयःपादः।,0.000,3.400
8,3,मतुवसोरुसम्बुद्धौछन्दसि॥८.३.१॥,3.400,7.160
8,3,अत्रानुनासिकःपूर्वस्यतुवा॥८.३.२॥,7.160,11.300
8,3,आतोऽटिनित्यम्॥८.३.३॥,11.300,14.120
8,3,अनुनासिकात्परोऽनुस्वारः॥८.३.४॥,14.120,17.920
8,3,समःसुटि॥८.३.५॥,17.920,19.460
8,3,पुमःखय्यम्परे॥८.३.६॥,19.460,22.700
8,3,नश्छव्यप्रशान्॥८.३.७॥,22.700,25.620
8,3,उभयथर्क्षु॥८.३.८॥,25.620,27.920
8,3,दीर्घादटिसमानपादे॥८.३.९॥,27.920,31.680
8,3,नॄन्पे॥८.३.१०॥,31.680,34.140
8,3,स्वतवान्पायौ॥८.३.११॥,34.140,36.380
8,3,कानाम्रेडिते॥८.३.१२॥,36.380,40.260
8,3,ढोढेलोपः॥८.३.१३॥,40.260,42.920
8,3,रोरि॥८.३.१४॥,42.920,44.160
8,3,खरवसानयोर्विसर्जनीयः॥८.३.१५॥,44.160,48.580
8,3,रोःसुपि॥८.३.१६॥,48.580,50.860
8,3,भोभगोअघोअपूर्वस्ययोऽशि॥८.३.१७॥,50.860,55.280
8,3,व्योर्लघुप्रयत्नतरःशाकटायनस्य॥८.३.१८॥,55.280,60.360
8,3,लोपःशाकल्यस्य॥८.३.१९॥,60.360,63.660
8,3,ओतोगार्ग्यस्य॥८.३.२०॥,63.660,66.320
