Kanda,Varga,Sentence,Sentence Start,Sentence End
3,3,निदेशग्रन्थयोःशास्त्रंशस्त्रमायुधलोहयोः।,2309.200,2313.980
3,3,स्याज्जटांशुकयोर्नेत्रंक्षेत्रंपत्नीशरीरयोः॥३.३.१८८॥,2313.980,2318.040
3,3,मुखाग्रेक्रोडहलयोःपोत्रंगोत्रंतुनाम्निच।,2318.040,2325.520
3,3,सत्रमाच्छादनेयज्ञेसदादानेवनेऽपिच॥३.३.१८९॥,2325.520,2330.960
3,3,अजिरंविषयेकायेऽप्यम्बरंव्योम्निवाससि।,2330.960,2337.620
3,3,चक्रंराष्ट्रेऽप्यक्षरंतुमोक्षेऽपिक्षीरमप्सुच॥३.३.१९०॥,2337.620,2344.480
3,3,स्वर्णेऽपिभूरिचन्द्रौद्वौद्वारमात्रेऽपिगोपुरम्।,2344.480,2350.240
3,3,गुहादम्भौगह्वरेद्वेरहोऽन्तिकमुपह्वरे॥३.३.१९१॥,2350.240,2356.040
3,3,पुरोऽधिकमुपर्यग्राण्यगारेनगरेपुरम्।,2356.040,2360.100
3,3,मन्दिरंचाथराष्ट्रोऽस्त्रीविषयेस्यादुपद्रवे॥३.३.१९२॥,2360.100,2365.920
3,3,दरोऽस्त्रियांभयेश्वभ्रेवज्रोऽस्त्रीहीरकेपवौ।,2365.920,2373.300
3,3,तन्त्रंप्रधानेसिद्धान्तेसूत्रवायेपरिच्छदे॥३.३.१९३॥,2373.300,2379.080
3,3,औशीरश्चामरेदण्डेऽप्यौशीरंशयनासने।,2379.080,2384.620
3,3,पुष्करंकरिहस्ताग्रेवाद्यभाण्डमुखेजले॥३.३.१९४॥,2384.620,2391.480
3,3,व्योम्निखड्गफलेपद्मेतीर्थौषधिविशेषयोः।,2391.480,2396.060
3,3,अन्तरमवकाशावधिपरिधानान्तर्धिभेदतादर्थ्ये॥३.३.१९५॥,2396.060,2404.000
3,3,छिद्रात्मीयविनाबहिरवसरमध्येऽन्तरात्मनिच।,2404.000,2410.500
3,3,मुस्तेऽपिपिठरंराजकशेरुण्यपिनागरम्॥३.३.१९६॥,2410.500,2414.840
3,3,शार्वरंत्वन्धतमसेघातुकेभेद्यलिङ्गकम्।,2414.840,2419.920
3,3,गौरोऽरुणेसितेपीतेव्रणकार्यप्यरुष्करः॥३.३.१९७॥,2419.920,2428.640
3,3,जठरःकठिनेऽपिस्यादधस्तादपिचाधरः।,2428.640,2435.760
3,3,अनाकुलेऽपिचैकाग्रोव्यग्रोव्यासक्तआकुले॥३.३.१९८॥,2435.760,2438.920
3,3,उपर्युदीच्यश्रेष्ठेष्वप्युत्तरःस्यादनुत्तरः।,2438.920,2445.160
3,3,एषांविपर्ययेश्रेष्ठेदूरानात्मोत्तमाःपराः॥३.३.१९९॥,2445.160,2457.080
3,3,स्वादुप्रियौचमधुरौक्रूरौकठिननिर्दयौ।,2457.080,2461.620
3,3,उदारोदातृमहतोरितरस्त्वन्यनीचयोः॥३.३.२००॥,2461.620,2464.040
3,3,मन्दस्वच्छन्दयोःस्वैरःशुभ्रमुद्दीप्तशुक्लयोः।,2464.040,2469.260
3,3,चूडाकिरीटंकेशाश्चसंयतामौलयस्त्रयः॥३.३.२०१॥,2469.260,2474.920
3,3,द्रुमप्रभेदमातङ्गकाण्डपुष्पाणिपीलवः।,2474.920,2480.620
3,3,कृतान्तानेहसोःकालश्चतुर्थेऽपियुगेकलिः॥३.३.२०२॥,2480.620,2485.600
3,3,स्यात्कुरङ्गेऽपिकमलःप्रावारेऽपिचकम्बलः।,2485.600,2494.700
3,3,करोपहारयोःपुंसिबलिःप्राण्यङ्गजेस्त्रियाम्॥३.३.२०३॥,2494.700,2498.480
3,3,स्थौल्यसामर्थ्यसैन्येषुबलंनाकाकसीरिणोः।,2498.480,2504.700
3,3,वातूलःपुंसिवात्यायामपिवातासहेत्रिषु॥३.३.२०४॥,2504.700,2512.720
3,3,भेद्यलिङ्गःशठेव्यालःपुंसिश्वापदसर्पयोः।,2512.720,2522.880
3,3,मलोऽस्त्रीपापविट्किट्टान्यस्त्रीशूलंरुगायुधम्॥३.३.२०५॥,2522.880,2528.880
3,3,शङ्कावपिद्वयोःकीलःपालिस्त्र्यश्र्यङ्कपङ्क्तिषु।,2528.880,2533.800
3,3,कलाशिल्पेकालभेदेप्यालीसख्यावलीअपि॥३.३.२०६॥,2533.800,2537.320
3,3,अब्ध्यम्बुविकृतौवेलाकालमर्यादयोरपि।,2537.320,2542.400
3,3,बहुलाःकृत्तिकागावोबहुलोऽग्नौशितौत्रिषु॥३.३.२०७॥,2542.400,2548.560
3,3,लीलाविलासक्रिययोरुपलाशर्करापिच।,2548.560,2554.260
3,3,शोणितेऽम्भसिकीलालंमूलमाद्येशिफाभयोः॥३.३.२०८॥,2554.260,2560.120
3,3,जालंसमूहआनायगवाक्षक्षारकेष्वपि।,2560.120,2565.340
3,3,शीलंस्वभावेसद्वृत्तेसस्येहेतुकृतेफलम्॥३.३.२०९॥,2565.340,2571.320
3,3,छदिर्नेत्ररुजोःक्लीबंसमूहेपटलंनना।,2571.320,2576.660
3,3,अधस्स्वरूपयोरस्त्रीतलंस्याच्चामिषेपलम्॥३.३.२१०॥,2576.660,2582.760
3,3,और्वानलेऽपिपातालंचेलंवस्त्रेऽधमेत्रिषु।,2582.760,2586.840
3,3,कुकूलंशङ्कुभिःकीर्णेश्वभ्रेनातुतुषानले॥३.३.२११॥,2586.840,2590.440
3,3,निर्णीतेकेवलमितित्रिलिङ्गंत्वेककृत्स्नयोः।,2590.440,2592.840
3,3,पर्याप्तिक्षेमपुण्येषुकुशलंशिक्षितेत्रिषु॥३.३.२१२॥,2592.840,2594.800
3,3,प्रवालमङ्कुरेऽप्यस्त्रीत्रिषुस्थूलंजडेऽपिच।,2594.800,2598.320
3,3,करालोदन्तुरेतुङ्गेचारौदक्षेचपेशलः॥३.३.२१३॥,2598.320,2601.720
3,3,मूर्खेऽर्भकेऽपिबालःस्याल्लोलश्चलसतृष्णयोः।,2601.720,2604.760
3,3,कुलंगृहेऽपितालाङ्केकुबेरेचैककुण्डलः॥३.३.२१४॥,2604.760,2608.800
3,3,स्त्रीभावावज्ञयोर्हेलाहेलिःसूर्येरणेहिलिः।,2608.800,2613.540
3,3,हालःस्यान्नृपतौमद्येशकलच्छदयोर्दलम्॥३.३.२१५॥,2613.540,2616.040
3,3,तूलिश्चित्रोपकरणशलाकातूलशय्ययोः।,2616.040,2618.540
3,3,तुमुलंव्याकुलेशब्देशष्कुलीकर्णपाल्यपि॥३.३.२१६॥,2618.540,2622.800
3,3,दवदावौवनारण्यवह्नीजन्महरौभवौ।,2622.800,2630.120
3,3,मन्त्रीसहायःसचिवौपतिशाखिनराधवाः॥३.३.२१७॥,2630.120,2635.200
3,3,अवयःशैलमेषार्काआज्ञाह्वानाध्वराहवाः।,2635.200,2643.960
3,3,भावःसत्तास्वभावाभिप्रायचेष्टात्मजन्मसु॥३.३.२१८॥,2643.960,2648.320
3,3,स्यादुत्पादेफलेपुष्पेप्रसवोगर्भमोचने।,2648.320,2654.780
3,3,अविश्वासेऽपह्नवेऽपिनिकृतावपिनिह्नवः॥३.३.२१९॥,2654.780,2659.600
3,3,उत्सेकामर्षयोरिच्छाप्रसरेमहउत्सवः।,2659.600,2665.740
3,3,अनुभावःप्रभावेचसतांचमतिनिश्चये॥३.३.२२०॥,2665.740,2670.800
3,3,स्याज्जन्महेतुःप्रभवःस्थानंचाद्योपलब्धये।,2670.800,2677.260
3,3,शूद्रायांविप्रतनयेशस्त्रेपारशवोमतः॥३.३.२२१॥,2677.260,2683.680
3,3,ध्रुवोभभेदेक्लीबेतुनिश्चितेशाश्वतेत्रिषु।,2683.680,2689.340
3,3,स्वोज्ञातावात्मनिस्वंत्रिष्वात्मीयेस्वोऽस्त्रियांधने॥३.३.२२२॥,2689.340,2695.720
3,3,स्त्रीकटीवस्त्रबन्धेऽपिनीवीपरिपणेऽपिच।,2695.720,2699.860
3,3,शिवागौरीफेरवयोर्द्वन्द्वंकलहयुग्मयोः॥३.३.२२३॥,2699.860,2707.560
3,3,द्रव्यासुव्यवसायेऽपिसत्त्वमस्त्रीतुजन्तुषु।,2707.560,2715.100
3,3,क्लीबंनपुंसकंषण्डेवाच्यलिङ्गमविक्रमे॥३.३.२२४॥,2715.100,2721.840
3,3,द्वौविशौवैश्यमनुजौद्वौचराभिमरौस्पशौ।,2721.840,2728.040
3,3,द्वौराशीपुञ्जमेषाद्यौद्वौवंशौकुलमस्करौ॥३.३.२२५॥,2728.040,2733.560
3,3,रहःप्रकाशौवीकाशौनिर्वेशोभृतिभोगयोः।,2733.560,2737.340
3,3,कृतान्तेपुंसिकीनाशःक्षुद्रकर्षकयोस्त्रिषु॥३.३.२२६॥,2737.340,2744.800
3,3,पदेलक्ष्येनिमित्तेऽपदेशःस्यात्कुशमप्सुच।,2744.800,2750.320
3,3,दशावस्थानेकविधाप्याशातृष्णापिचायता॥३.३.२२७॥,2750.320,2754.040
3,3,वशास्त्रीकरिणीचस्यात्दृग्ज्ञानेज्ञातरित्रिषु।,2754.040,2760.880
3,3,स्यात्कर्कशःसाहसिकःकठोरामसृणावपि॥३.३.२२८॥,2760.880,2770.160
3,3,प्रकाशोऽतिप्रसिद्धेऽपिशिशावज्ञेचबालिशः।,2770.160,2773.780
3,3,कोशोऽस्त्रीकुड्मलेखड्गपिधानेऽर्थौघदिव्ययोः॥३.३.२२९॥,2773.780,2778.000
3,3,नाशःक्षयेतिरोधानेजीवितेशःप्रियेयमे।,2778.000,2781.840
3,3,नृशंसखड्गौनिस्त्रिंशावंशुःसूर्येंशवःकराः॥३.३.२३०॥,2781.840,2785.760
3,3,आश्वाख्याशालिशीघ्रार्थेपाशोबन्धनशस्त्रयोः।,2785.760,2788.080
3,3,सुरमत्स्यावनिमिषौपुरुषावात्ममानवौ॥३.३.२३१॥,2788.080,2790.200
3,3,काकमत्स्यात्खगौध्वाङ्क्षौकक्षौचतृणवीरुधौ।,2790.200,2794.120
3,3,अभीषुःप्रग्रहेरश्मौप्रैषःप्रेषणमर्दने॥३.३.२३२॥,2794.120,2799.400
3,3,पक्षःसहायेऽप्युष्णीषःशिरोवेष्टकिरीटयोः।,2799.400,2806.660
3,3,शुक्रलेमूषिकेश्रेष्ठेसुकृतेवृषभेवृषः॥३.३.२३३॥,2806.660,2809.920
3,3,कोषोऽस्त्रीकुड्मलेखड्गपिधानेऽर्थौघदिव्ययोः।,2809.920,2814.000
3,3,द्यूतेऽक्षेशारिफलकेऽप्याकर्षोऽथाक्षमिन्द्रिये॥३.३.२३४॥,2814.000,2818.640
3,3,नाद्यूताङ्गेकर्षचक्रेव्यवहारेकलिद्रुमे।,2818.640,2824.320
3,3,कर्षूर्वार्त्ताकरीषाग्निःकर्षूःकुल्याभिधायिनी॥३.३.२३५॥,2824.320,2830.200
3,3,पुम्भावेतत्क्रियायांचपौरुषंविषमप्सुच।,2830.200,2835.920
3,3,उपादानेऽप्यामिषंस्यादपराधेऽपिकिल्बिषम्॥३.३.२३६॥,2835.920,2841.440
3,3,स्याद्वृष्टौलोकधात्वंशेवत्सरेवर्षमस्त्रियाम्।,2841.440,2847.600
3,3,प्रेक्षानृत्येक्षणंप्रज्ञाभिक्षासेवार्थनाभृतिः॥३.३.२३७॥,2847.600,2852.600
3,3,त्विट्शोभापित्रिषुपरेन्यक्षंकार्त्स्न्यनिकृष्टयोः।,2852.600,2858.900
3,3,प्रत्यक्षेऽधिकृतेऽध्यक्षोरूक्षस्त्वप्रेम्ण्यचिक्कणे॥३.३.२३८॥,2858.900,2865.280
3,3,व्याजसंख्याशरव्येषुलक्षंघोषौरवव्रजौ।,2865.280,2868.000
3,3,कपिशीर्षंभित्तिशृङ्गेऽनुतर्षश्चषकःसुरा॥३.३.२३९॥,2868.000,2872.720
3,3,दोषोवातादिकेदोषारात्रौदक्षोऽपिकुक्कुटे।,2872.720,2876.620
3,3,शुण्डाग्रभागेगण्डूषोद्वयोश्चमुखपूरणे॥३.३.२४०॥,2876.620,2879.960
3,3,रविश्वेतच्छदौहंसौसूर्यवह्नीविभावसू।,2879.960,2883.580
3,3,वत्सौतर्णकवर्षौद्वौसारङ्गाश्चदिवौकसः॥३.३.२४१॥,2883.580,2886.760
3,3,शृङ्गारादौविषेवीर्येगुणेरागेद्रवेरसः।,2886.760,2891.060
3,3,पुंस्युत्तंसावतंसौद्वौकर्णपूरेऽपिशेखरे॥३.३.२४२॥,2891.060,2893.400
3,3,देवभेदेऽनलेरश्मौवसूरत्नेधनेवसु।,2893.400,2895.800
3,3,विष्णौचवेधाःस्त्रीत्वाशीर्हिताशंसाहिदंष्ट्रयोः॥३.३.२४३॥,2895.800,2900.680
3,3,लालसेप्रार्थनौत्सुक्येहिंसाचौर्यादिकर्मच।,2900.680,2905.780
3,3,प्रसूरश्वापिभूद्यावौरोदस्यौरोदसीचते॥३.३.२४४॥,2905.780,2912.400
3,3,ज्वालाभासौनपुंस्यर्चिर्ज्योतिर्भद्योतदृष्टिषु।,2912.400,2917.880
3,3,पापापराधयोरागःखगबाल्यादिनोर्वयः॥३.३.२४५॥,2917.880,2924.200
3,3,तेजःपुरीषयोर्वर्चोमहस्तूत्सवतेजसोः।,2924.200,2928.300
3,3,रजोगुणेचस्त्रीपुष्पेराहौध्वान्तेगुणेतमः॥३.३.२४६॥,2928.300,2935.520
3,3,छन्दःपद्येऽभिलाषेचतपःकृच्छ्रादिकर्मच।,2935.520,2940.300
3,3,सहोबलंसहामार्गोनभःखंश्रावणोनभाः॥३.३.२४७॥,2940.300,2945.520
3,3,ओकःसद्माश्रयश्चौकाःपय:क्षीरंपयोम्बुच।,2945.520,2952.280
3,3,ओजोदीप्तौबलेस्रोतइन्द्रियेनिम्नगारये॥३.३.२४८॥,2952.280,2956.720
3,3,तेजःप्रभावेदीप्तौचबलेशुक्रेऽप्यतस्त्रिषु।,2956.720,2962.340
3,3,विद्वान्विदंश्चबीभत्सोहिंस्रोऽप्यतिशयेत्वमी॥३.३.२४९॥,2962.340,2968.600
3,3,वृद्धप्रशंसयोर्ज्यायान्कनीयांस्तुयुवाल्पयोः।,2968.600,2974.300
3,3,वरीयांस्तूरुवरयोःसाधीयान्साधुबाढयोः॥३.३.२५०॥,2974.300,2979.920
3,3,दलेऽपिबर्हंनिर्बन्धोपरागार्कादयोग्रहाः।,2979.920,2985.980
3,3,द्वार्यापीडेक्वाथरसेनिर्यूहोनागदन्तके॥३.३.२५१॥,2985.980,2992.760
3,3,तुलासूत्रेऽश्वादिरश्मौप्रग्राहःप्रग्रहोऽपिच।,2992.760,2999.840
3,3,पत्नीपरिजनादानमूलशापाःपरिग्रहाः॥३.३.२५२॥,2999.840,3003.480
3,3,दारेषुचगृहाःश्रोण्यामप्यारोहोवरस्त्रियाः।,3003.480,3010.560
3,3,व्यूहोवृन्देऽप्यहिर्वृत्रेऽप्यग्नीन्द्वर्कास्तमोपहाः॥३.३.२५३॥,3010.560,3017.120
3,3,परिच्छदेनृपार्हेऽर्थेपरिबर्होऽव्ययाःपरे।,3017.120,3023.500
3,3,आङीषदर्थेऽभिव्याप्तौसीमार्थेधातुयोगजे॥३.३.२५४॥,3023.500,3029.200
3,3,आप्रगृह्यस्स्मृतौवाक्येऽप्यास्तुस्यात्कोपपीडयोः।,3029.200,3036.860
3,3,पापकुत्सेषदर्थेकुधिङ्निर्भत्सननिन्दयोः॥३.३.२५५॥,3036.860,3042.760
3,3,चान्वाचयसमाहारेतरेतरसमुच्चये।,3042.760,3048.280
3,3,स्वस्त्याशीःक्षेमपुण्यादौप्रकर्षेलङ्घनेऽप्यति॥३.३.२५६॥,3048.280,3054.320
3,3,स्वित्प्रश्नेचवितर्केचतुस्याद्भेदेऽवधारणे।,3054.320,3059.820
3,3,सकृत्सहैकवारेचाप्याराद्दूरसमीपयोः॥३.३.२५७॥,3059.820,3065.720
3,3,प्रतीच्यांचरमेपश्चादुताप्यर्थविकल्पयोः।,3065.720,3072.040
3,3,पुनस्सहार्थयोःशश्वत्साक्षात्प्रत्यक्षतुल्ययोः॥३.३.२५८॥,3072.040,3078.680
3,3,खेदानुकम्पासन्तोषविस्मयामन्त्रणेबत।,3078.680,3083.000
3,3,हन्तहर्षेऽनुकम्पायांवाक्यारम्भविषादयोः॥३.३.२५९॥,3083.000,3088.560
3,3,प्रतिप्रतिनिधौवीप्सालक्षणादौप्रयोगतः।,3088.560,3094.180
3,3,इतिहेतुप्रकरणप्रकर्षादिसमाप्तिषु॥३.३.२६०॥,3094.180,3097.560
3,3,प्राच्यांपुरस्तात्प्रथमेपुरार्थेऽग्रतइत्यपि।,3097.560,3104.000
3,3,यावत्तावच्चसाकल्येऽवधौमानेऽवधारणे॥३.३.२६१॥,3104.000,3108.960
3,3,मङ्गलानन्तरारम्भप्रश्नकार्त्स्न्येष्वथोअथ।,3108.960,3115.660
3,3,वृथानिरर्थकाविध्योर्नानानेकोभयार्थयोः॥३.३.२६२॥,3115.660,3121.040
3,3,नुपृच्छायांविकल्पेचपश्चात्सादृश्ययोरनु।,3121.040,3125.860
3,3,प्रश्नावधारणानुज्ञानुनयामन्त्रणेननु॥३.३.२६३॥,3125.860,3130.400
3,3,गर्हासमुच्चयप्रश्नशङ्कासम्भावनास्वपि।,3130.400,3135.120
3,3,उपमायांविकल्पेवासामित्वर्धेजुगुप्सिते॥३.३.२६४॥,3135.120,3140.600
3,3,अमासहसमीपेचकंवारिणिचमूर्धनि।,3140.600,3146.100
3,3,इवेत्थमर्थयोरेवंनूनंतर्केऽर्थनिश्चये॥३.३.२६५॥,3146.100,3151.800
3,3,तूष्णीमर्थेसुखेजोषंकिंपृच्छायांजुगुप्सने।,3151.800,3158.260
3,3,नामप्राकाश्यसम्भाव्यक्रोधोपगमकुत्सने॥३.३.२६६॥,3158.260,3163.720
3,3,अलंभूषणपर्याप्तिशक्तिवारणवाचकम्।,3163.720,3168.200
3,3,हुंवितर्केपरिप्रश्नेसमयान्तिकमध्ययोः॥३.३.२६७॥,3168.200,3173.640
3,3,पुनरप्रथमेभेदेनिर्निश्चयनिषेधयोः।,3173.640,3177.220
3,3,स्यात्प्रबन्धेचिरातीतेनिकटागामिकेपुरा॥३.३.२६८॥,3177.220,3185.560
3,3,ऊरर्यूरीचोररीचविस्तारेऽङ्गीकृतौत्रयम्।,3185.560,3190.940
3,3,स्वर्गेपरेचलोकेस्वर्वार्तासम्भाव्ययोःकिल॥३.३.२६९॥,3190.940,3196.280
3,3,निषेधवाक्यालङ्कारजिज्ञासानुनयेखलु।,3196.280,3202.700
3,3,समीपोभयतश्शीघ्रसाकल्याभिमुखेऽभितः॥३.३.२७०॥,3202.700,3206.360
3,3,नामप्राकाश्ययोःप्रादुर्मिथोऽन्योन्यंरहस्यपि।,3206.360,3213.640
3,3,तिरोऽन्तर्धौतिर्यगर्थेहाविषादशुगर्तिषु॥३.३.२७१॥,3213.640,3220.360
3,3,अहहेत्यद्भुतेखेदेहिहेताववधारणे।,3220.360,3226.980
3,3,"""॥३.३.२७२॥",3226.980,3227.240
3,3,इतिनानार्थवर्गः।,3227.240,3231.920
3,4,अथअव्ययवर्गः।,0.000,4.400
3,4,चिरायचिररात्रायचिरस्याद्याश्चिरार्थकाः।,4.400,10.320
3,4,मुहुःपुनःपुनःशश्वदभीक्ष्णमसकृत्समाः॥३.४.१॥,10.320,15.800
3,4,द्राग्झटित्यञ्जसाह्नायद्राङ्मङ्क्षुसपदिद्रुते।,15.800,22.060
3,4,बलवत्सुष्ठुकिमुतस्वत्यतीवचनिर्भरे॥३.४.२॥,22.060,27.360
3,4,पृथग्विनान्तरेणर्तेहिरुङ्नानाचवर्जने।,27.360,32.340
3,4,यत्तद्यतस्ततोहेतावसाकल्येतुचिच्चन॥३.४.३॥,32.340,36.840
3,4,कदाचिज्जातुसार्धंतुसाकंसत्रासमंसह।,36.840,42.780
3,4,आनुकूल्यार्थकंप्राध्वंव्यर्थकेतुवृथामुधा॥३.४.४॥,42.780,50.040
3,4,आहोउताहोकिमुतविकल्पेकिंकिमूतच।,50.040,55.080
3,4,तुहिचस्महवैपादपूरणेपूजनेस्वति॥३.४.५॥,55.080,59.200
3,4,दिवाह्नीत्यथदोषाचनक्तंचरजनावपि।,59.200,66.300
3,4,तिर्यगर्थेसाचितिरोऽप्यथसम्बोधनार्थकाः॥३.४.६॥,66.300,71.800
3,4,स्युःप्याट्पाडङ्गहेहैभोःसमयानिकषाहिरुक्।,71.800,77.700
3,4,अतर्कितेतुसहसास्यात्पुरःपुरतोऽग्रतः॥३.४.७॥,77.700,82.560
3,4,स्वाहाहादेवहविर्दानेश्रौषट्वौषट्वषट्स्वधा।,82.560,90.300
3,4,किञ्चिदीषन्मनागल्पेप्रेत्यामुत्रभवान्तरे॥३.४.८॥,90.300,95.600
3,4,ववायथातथेवैवंसाम्येऽहोहीचविस्मये।,95.600,102.840
3,4,मौनेतुतूष्णींतूष्णीकांसद्यःसपदितत्क्षणे॥३.४.९॥,102.840,111.320
3,4,दिष्ट्यासमुपजोषंचेत्यानन्देऽथान्तरेऽन्तरा।,111.320,117.260
3,4,अन्तरेणचमध्येस्युःप्रसह्यतुहठार्थकम्॥३.४.१०॥,117.260,122.680
3,4,युक्तेद्वेसांप्रतंस्थानेऽभीक्ष्णंशश्वदनारते।,122.680,129.940
3,4,अभावेनह्यनोनापिमास्ममालंचवारणे॥३.४.११॥,129.940,135.040
3,4,पक्षान्तरेचेद्यदिचतत्त्वेत्वद्धाञ्जसाद्वयम्।,135.040,141.920
3,4,प्राकाश्येप्रादुराविःस्यादोमेवंपरमंमते॥३.४.१२॥,141.920,149.120
3,4,समन्ततस्तुपरितःसर्वतोविष्वगित्यपि।,149.120,153.660
3,4,अकामानुमतौकाममसूयोपगमेऽस्तुच॥३.४.१३॥,153.660,159.680
3,4,ननुचस्याद्विरोधोक्तौकश्चित्कामप्रवेदने।,159.680,165.980
3,4,निष्षमंदुष्षमंगर्ह्येयथास्वंतुयथायथम्॥३.४.१४॥,165.980,172.080
3,4,मृषामिथ्याचवितथेयथार्थंतुयथातथम्।,172.080,177.980
3,4,स्युरेवंतुपुनर्वैवेत्यवधारणवाचकाः॥३.४.१५॥,177.980,183.480
3,4,प्रागतीतार्थकंनूनमवश्यंनिश्चयेद्वयम्।,183.480,188.040
3,4,संवद्वर्षेऽवरेत्वर्वागामेवंस्वयमात्मना॥३.४.१६॥,188.040,194.680
3,4,अल्पेनीचैर्महत्युच्चैःप्रायोभूम्न्यद्रुतेशनैः।,194.680,201.560
3,4,सनानित्येबहिर्बाह्येस्मातीतेऽस्तमदर्शने॥३.४.१७॥,201.560,207.760
3,4,अस्तिसत्वेरुषोक्तावुऊंप्रश्नेऽनुनयेत्वयि।,207.760,214.620
3,4,हुंतर्केस्यादुषारात्रेरवसानेनमोनतौ॥३.४.१८॥,214.620,222.520
3,4,पुनरर्थेऽङ्गनिन्दायांदुष्ठुसुष्ठुप्रशंसने।,222.520,228.440
3,4,सायंसायेप्रगेप्रातःप्रभातेनिकषान्तिके॥३.४.१९॥,228.440,234.600
3,4,परुत्परार्यैषमोऽब्देपूर्वेपूर्वतरेयति।,234.600,242.120
3,4,अद्यात्राह्न्यथपूर्वेऽह्नीत्यादौपूर्वोत्तरापरात्॥३.४.२०॥,242.120,247.920
3,4,तथाधरान्यान्यतरेतरात्पूर्वेद्युरादयः।,247.920,255.140
3,4,उभयद्युश्चोभयेद्युःपरेत्वह्निपरेद्यवि॥३.४.२१॥,255.140,260.760
3,4,ह्योगतेऽनागतेऽह्निश्वःपरश्वस्तुपरेऽहनि।,260.760,266.400
3,4,तदातदानींयुगपदेकदासर्वदासदा॥३.४.२२॥,266.400,272.920
3,4,एतर्हिसंप्रतीदानीमधुनासाम्प्रतंतथा।,272.920,278.840
3,4,दिग्देशकालेपूर्वादौप्रागुदक्प्रत्यगादयः॥३.४.२३॥,278.840,287.440
3,4,इतिअव्ययवर्गः।,287.440,290.760
3,5,अथलिङ्गादिसंग्रहवर्गः।,0.000,4.360
3,5,सलिङ्गशास्त्रैःसन्नादिकृत्तद्धितसमासजैः।,4.360,12.260
3,5,अनुक्तैःसंग्रहेलिङ्गंसंकीर्णवदिहोन्नयेत्॥३.५.१॥,12.260,16.720
3,5,लिङ्गशेषविधिर्व्यापीविशेषैर्यद्यबाधितः।,16.720,23.200
3,5,स्त्रियामीदूद्विरामैकाच्सयोनिप्राणिनामच॥३.५.२॥,23.200,30.000
3,5,नामविद्युन्निशावल्लीवीणादिग्भूनदीह्रियाम्।,30.000,35.480
3,5,अदन्तैर्द्विगुरेकार्थोनसपात्रयुगादिभिः॥३.५.३॥,35.480,41.560
3,5,तल्वृन्देयेनिकट्यत्रावैरमैथुनिकादिवुन्।,41.560,48.780
3,5,स्त्रीभावादावनिक्तिण्ण्वुल्णच्ण्वुच्क्यब्युजिञ्ङ्निशाः॥३.५.४॥,48.780,58.240
3,5,उणादिषुनिरूरीश्चङ्याषूडन्तंचलंस्थिरम्।,58.240,64.900
3,5,तत्क्रीडायांप्रहरणंचेन्मौष्टापाल्लवाणदिक्॥३.५.५॥,64.900,71.840
3,5,घञोञःसाक्रियास्यांचेद्दाण्डपाताहिफाल्गुनी।,71.840,80.040
3,5,श्यैनम्पाताचमृगयातैलम्पातास्वधेतिदिक्॥३.५.६॥,80.040,86.640
3,5,स्त्रीस्यात्काचिन्मृणाल्यादिर्विवक्षापचयेयदि।,86.640,93.320
3,5,लङ्काशेफालिकाटीकाधातकीपञ्चिकाढकी॥३.५.७॥,93.320,100.480
3,5,सिध्रकासारिकाहिक्काप्राचिकोल्कापिपीलिका।,100.480,107.700
3,5,तिन्दुकीकणिकाभङ्गिःसुरङ्गासूचिमाढयः॥३.५.८॥,107.700,113.600
3,5,पिच्छावितण्डाकाकिण्यश्चूर्णिःशाणीद्रुणीदरत्।,113.600,120.500
3,5,सातिःकन्थातथासन्दीनाभीराजसभापिच॥३.५.९॥,120.500,126.640
3,5,झल्लरीचर्चरीपारीहोरालट्वाचसिध्मला।,126.640,131.480
3,5,लाक्षालिक्षाचगण्डूषागृध्रसीचमसीमसी॥३.५.१०॥,131.480,140.120
3,5,पुंस्त्वेसभेदानुचराःसपर्यायाःसुरासुराः।,140.120,148.420
3,5,स्वर्गयागाद्रिमेघाब्धिद्रुकालासिशरारयः॥३.५.११॥,148.420,156.400
3,5,करगण्डोष्ठदोर्दन्तकन्ठकेशनखस्तनाः।,156.400,161.680
3,5,अह्नाहान्ताःक्ष्वेडभेदारात्रान्ताःप्रागसंख्यकाः॥३.५.१२॥,161.680,171.480
3,5,श्रीवेष्टाद्याश्चनिर्यासाअसन्नन्ताअबाधिताः।,171.480,178.820
3,5,कशेरुजतुवस्तूनिहित्वातुरुविरामकाः॥३.५.१३॥,178.820,185.440
3,5,कषणभमरोपान्तायद्यदन्ताअमीअथ।,185.440,190.020
3,5,पथनयसटोपान्तागोत्राख्याश्चरणाह्वयाः॥३.५.१४॥,190.020,198.960
3,5,नाम्न्यकर्तरिभावेचघञ्जब्नङ्णघाथुचः।,198.960,206.100
3,5,ल्युःकर्तरीमनिच्भावेकोघोःकिःप्रादितोन्यतः॥३.५.१५॥,206.100,213.680
3,5,द्वन्द्वेऽश्ववडवावश्ववडवानसमाहृते।,213.680,218.880
3,5,कान्तःसूर्येन्दुपर्यायपूर्वोऽयःपूर्वको.पिच॥३.५.१६॥,218.880,224.000
3,5,वटकश्चानुवाकश्चरल्लकश्चकुडङ्गकः।,224.000,230.000
3,5,पुङ्खोन्यूङ्खःसमुद्रश्चविटपट्टधटाःखटाः॥३.५.१७॥,230.000,236.120
3,5,कोट्टारघट्टहट्टाश्चपिण्डगोण्डपिचण्डवत्।,236.120,245.120
