Kanda,Varga,Word,Word Start,Word End
3,1,भुक्ते,1430.430,1430.720
3,1,क्षेपिष्ठक्षोदिष्ठप्रेष्ठवरिष्ठस्थविष्ठबंहिष्ठाः,1430.720,1439.880
3,1,क्षिप्रक्षुद्राभीप्सितपृथुपीवरबहुलप्रकर्षार्थाः,1439.880,1447.480
3,1,साधिष्ठद्राघिष्ठस्फेष्ठगरिष्ठह्रसिष्ठवृन्दिष्ठाः,1447.480,1456.200
3,1,बाढव्यायतबहुगुरुवामनवृन्दारकातिशये।,1456.200,1464.840
3,1,इति,1464.840,1465.030
3,1,विशेष्यनिघ्नवर्गः,1465.030,1469.240
3,2,अथ,0.000,0.610
3,2,सङ्कीर्णवर्गः,0.610,3.640
3,2,प्रकृतिप्रत्ययार्थाद्यैः,3.640,6.820
3,2,सङ्कीर्णे,6.820,7.840
3,2,लिङ्गमुन्नयेत्,7.840,8.920
3,2,कर्म,8.920,11.660
3,2,क्रिया,11.660,12.205
3,2,तत्सातत्ये,12.205,13.645
3,2,गम्ये,13.645,15.125
3,2,स्युरपरस्पराः,15.125,15.920
3,2,साकल्यासङ्गवचने,15.920,21.210
3,2,पारायणतुरायणे,21.210,24.760
3,2,यदृच्छा,24.760,25.480
3,2,स्वैरिता,25.480,26.545
3,2,हेतुशून्या,26.545,28.155
3,2,त्वास्था,28.155,29.160
3,2,विलक्षणम्,29.160,30.440
3,2,शमथस्तु,30.440,31.825
3,2,शमः,31.825,32.205
3,2,शान्तिर्दान्तिस्तु,32.205,33.460
3,2,दमथो,33.460,34.920
3,2,दमः,34.920,36.100
3,2,अवदानं,36.100,37.295
3,2,कर्म,37.295,39.130
3,2,वृत्तं,39.130,39.825
3,2,काम्यदानं,39.825,41.075
3,2,प्रवारणम्,41.075,42.560
3,2,वशक्रिया,42.560,44.165
3,2,संवननं,44.165,45.460
3,2,मूलकर्म,45.460,46.680
3,2,तु,46.680,46.840
3,2,कार्मणम्,46.840,49.120
3,2,विधूननं,49.120,49.850
3,2,विधुवनं,49.850,50.095
3,2,तर्पणं,50.095,52.275
3,2,प्रीणनावनम्,52.275,53.840
3,2,पर्याप्तिः,53.840,55.545
3,2,स्यात्परित्राणं,55.545,57.845
3,2,हस्तधारणमित्यपि,57.845,60.920
3,2,सेवनं,60.920,61.580
3,2,सीवनं,61.580,62.460
3,2,स्यूतिर्विदरः,62.460,64.755
3,2,स्फुटनं,64.755,65.625
3,2,भिदा,65.625,65.760
3,2,आक्रोशनमभीषङ्गः,65.760,69.730
3,2,संवेदो,69.730,70.980
3,2,वेदना,70.980,72.910
3,2,न,72.910,73.570
3,2,ना,73.570,73.920
3,2,सम्मूर्च्छनमभिव्याप्तिर्याञ्चा,73.920,77.595
3,2,भिक्षार्थनार्दना,77.595,81.480
3,2,वर्धनं,81.480,82.590
3,2,छेदनेऽथ,82.590,83.645
3,2,द्वे,83.645,83.950
3,2,आनन्दनसभाजने,83.950,87.660
3,2,आप्रच्छन्नमथाम्नायः,87.660,89.415
3,2,सम्प्रदायः,89.415,92.020
3,2,क्षये,92.020,92.640
3,2,क्षिया,92.640,94.240
3,2,ग्रहे,94.240,94.925
3,2,ग्राहो,94.925,95.445
3,2,वशः,95.445,96.275
3,2,कान्तौ,96.275,96.690
3,2,रक्ष्णस्त्राणे,96.690,99.155
3,2,रणः,99.155,99.635
3,2,क्वणे,99.635,101.160
3,2,व्यधो,101.160,101.445
3,2,वेधे,101.445,102.315
3,2,पचा,102.315,103.220
3,2,पाके,103.220,103.690
3,2,हवो,103.690,104.430
3,2,हूतौ,104.430,104.905
3,2,वरो,104.905,106.560
3,2,वृत्तौ,106.560,107.480
3,2,ओषः,107.480,109.365
3,2,प्लोषे,109.365,110.140
3,2,नयो,110.140,110.985
3,2,नाये,110.985,111.395
3,2,ज्यानिर्जीर्णौ,111.395,112.320
3,2,भ्रमो,112.320,112.855
3,2,भ्रमौ,112.855,113.640
3,2,स्फातिर्वृद्धौ,113.640,115.500
3,2,प्रथाख्यातौ,115.500,118.985
3,2,स्पृष्टिः,118.985,119.305
3,2,पृक्तौ,119.305,119.745
3,2,स्नवः,119.745,121.180
3,2,स्रवे,121.180,122.000
3,2,विधा,122.000,122.360
3,2,समृद्धौ,122.360,123.390
3,2,स्फुरणे,123.390,125.740
3,2,स्फुरणा,125.740,126.795
3,2,प्रमितौ,126.795,127.945
3,2,प्रमा,127.945,128.480
3,2,प्रसूतिः,128.480,130.685
3,2,प्रसवे,130.685,131.020
3,2,श्च्योते,131.020,131.730
3,2,प्राधारः,131.730,134.620
3,2,क्लमथः,134.620,136.270
3,2,क्लमे,136.270,136.680
3,2,उत्कर्षोऽतिशये,136.680,138.115
3,2,सन्धिः,138.115,138.750
3,2,श्लेषे,138.750,139.480
3,2,विषय,139.480,139.865
3,2,आश्रये,139.865,141.720
3,2,क्षिपायां,141.720,142.865
3,2,क्षेपणं,142.865,143.725
3,2,गीर्णिर्गिरौ,143.725,145.315
3,2,गुरणमुद्यमे,145.315,147.200
3,2,उन्नाय,147.200,147.835
3,2,उन्नये,147.835,149.315
3,2,श्रायः,149.315,150.870
3,2,श्रयणे,150.870,151.600
3,2,जयने,151.600,152.200
3,2,जयः,152.200,153.180
3,2,निगादो,153.180,155.025
3,2,निगदे,155.025,155.275
3,2,मादो,155.275,156.220
3,2,मद,156.220,158.355
3,2,उद्वेग,158.355,158.745
3,2,उद्भ्रमे,158.745,159.480
3,2,विमर्दनं,159.480,166.450
3,2,परिमलोऽभ्युपपत्तिरनुग्रहः,166.450,167.640
3,2,निग्रहस्तद्विरुद्धः,167.640,169.150
3,2,स्यादभियोगस्त्वभिग्रहः,169.150,172.600
3,2,मुष्टिबन्धस्तु,172.600,173.805
3,2,संग्राहो,173.805,175.765
3,2,डिम्बे,175.765,176.220
3,2,डमरविप्लवौ,176.220,178.920
3,2,बन्धनं,178.920,180.005
3,2,प्रसितिश्चारः,180.005,180.385
3,2,स्पर्शः,180.385,182.475
3,2,स्प्रष्टोपतप्तरि,182.475,184.560
3,2,निकारो,184.560,185.115
3,2,विप्रकारः,185.115,186.990
3,2,स्यादाकारस्त्विङ्ग,186.990,190.205
3,2,इङ्गितम्,190.205,190.340
3,2,परिणामो,190.340,191.470
3,2,विकारे,191.470,193.850
3,2,द्वे,193.850,194.370
3,2,समे,194.370,194.880
3,2,विकृतिविक्रिये,194.880,195.520
3,2,अपहारस्त्वपचयः,195.520,197.100
3,2,समाहारः,197.100,198.000
3,2,समुच्चयः,198.000,201.340
3,2,प्रत्याहार,201.340,203.120
3,2,उपादानं,203.120,203.700
3,2,विहारस्तु,203.700,208.530
3,2,परिक्रमः,208.530,208.960
3,2,अभिहारोऽभिग्रहणं,208.960,210.785
3,2,निहारोऽभ्यवकर्षणम्,210.785,213.160
3,2,अनुहारोऽनुकारः,213.160,215.235
3,2,स्यादर्थस्यापगमे,215.235,218.420
3,2,व्ययः,218.420,219.080
3,2,प्रवाहस्तु,219.080,220.610
3,2,प्रवृत्तिः,220.610,221.635
3,2,स्यात्प्रवहो,221.635,223.040
3,2,गमनं,223.040,224.240
3,2,बहिः,224.240,224.580
3,2,वियामो,224.580,225.545
3,2,वियमो,225.545,225.680
3,2,यामो,225.680,226.405
3,2,यमः,226.405,228.680
3,2,संयामसंयमौ,228.680,231.280
3,2,हिंसाकर्माभिचारः,231.280,232.910
3,2,स्याज्जागर्या,232.910,235.760
3,2,जागरा,235.760,237.860
3,2,द्वयोः,237.860,239.760
3,2,विघ्नोऽन्तरायः,239.760,241.560
3,2,प्रत्यूहः,241.560,243.285
3,2,स्यादुपघ्नोऽन्तिकाश्रये,243.285,244.720
3,2,निर्वेश,244.720,245.345
3,2,उपभोगः,245.345,246.195
3,2,स्यात्परिसर्पः,246.195,248.855
3,2,परिक्रिया,248.855,250.380
3,2,विधुरं,250.380,250.855
3,2,तु,250.855,250.970
3,2,प्रविश्लेषेऽभिप्रायश्छन्द,250.970,254.615
3,2,आशयः,254.615,256.920
3,2,संक्षेपणं,256.920,257.765
3,2,समसनं,257.765,258.710
3,2,पर्यवस्था,258.710,260.105
3,2,विरोधनम्,260.105,261.280
3,2,परिसर्या,261.280,263.120
3,2,परीसारः,263.120,264.135
3,2,स्यादास्यात्वासना,264.135,267.770
3,2,स्थितिः,267.770,268.680
3,2,विस्तारो,268.680,269.425
3,2,विग्रहो,269.425,271.090
3,2,व्यासः,271.090,272.010
3,2,स,272.010,272.785
3,2,च,272.785,272.900
3,2,शब्दस्य,272.900,273.640
3,2,विस्तरः,273.640,274.540
3,2,संवाहनं,274.540,276.295
3,2,मर्दनं,276.295,277.205
3,2,स्याद्विनाशः,277.205,279.225
3,2,स्याददर्शनम्,279.225,281.640
3,2,संस्तवः,281.640,282.130
3,2,स्यात्परिचयः,282.130,283.460
3,2,प्रसरस्तु,283.460,285.150
3,2,विसर्पणम्,285.150,287.100
3,2,नीवाकस्तु,287.100,288.050
3,2,प्रयामः,288.050,289.180
3,2,स्यात्सन्निधिः,289.180,291.180
3,2,सन्निकर्षणम्,291.180,293.240
3,2,लवोऽभिलावो,293.240,294.140
3,2,लवने,294.140,294.720
3,2,निष्पावः,294.720,295.925
3,2,पवने,295.925,297.295
3,2,पवः,297.295,297.920
3,2,प्रस्तावः,297.920,299.595
3,2,स्यादवसरस्त्रसरः,299.595,302.175
3,2,सूत्रवेष्टनम्,302.175,304.080
3,2,प्रजनः,304.080,305.230
3,2,स्यादुपसरः,305.230,306.400
3,2,प्रश्रयप्रणयौ,306.400,308.895
3,2,समौ,308.895,310.220
3,2,धीशक्तिर्निष्क्रमोऽस्त्री,310.220,312.595
3,2,तु,312.595,313.375
3,2,संक्रमो,313.375,314.155
3,2,दुर्गसञ्चरः,314.155,315.520
3,2,प्रत्युत्क्रमः,315.520,317.145
3,2,प्रयोगार्थः,317.145,318.150
3,2,प्रक्रमः,318.150,320.430
3,2,स्यादुपक्रमः,320.430,322.820
3,2,स्यादभ्यादानमुद्धात,322.820,324.900
3,2,आरम्भः,324.900,326.600
3,2,सम्भ्रमस्त्वरा,326.600,329.320
3,2,प्रतिबन्धः,329.320,330.985
3,2,प्रविष्टम्भोऽवनायस्तु,330.985,335.870
3,2,निपातनम्,335.870,338.540
3,2,उपलम्भस्त्वनुभवः,338.540,340.710
3,2,समालम्भो,340.710,341.670
3,2,विलेपनम्,341.670,342.360
3,2,विप्रलम्भो,342.360,343.440
3,2,विप्रयोगो,343.440,343.710
3,2,विलम्भस्त्वतिसर्जनम्,343.710,345.920
3,2,विश्रावस्तु,345.920,346.620
3,2,प्रतिख्यातिरवेक्षा,346.620,349.775
3,2,प्रतिजागरः,349.775,352.480
3,2,निपाठनिपठौ,352.480,354.095
3,2,पाठे,354.095,355.425
3,2,तेमस्तेमौ,355.425,356.570
3,2,समुन्दने,356.570,358.640
3,2,आदीनवास्रवौ,358.640,360.440
3,2,क्लेशे,360.440,361.765
3,2,मेलके,361.765,362.560
3,2,सङ्गसङ्गमौ,362.560,364.480
3,2,संवीक्षणं,364.480,365.875
3,2,विचयनं,365.875,367.440
3,2,मार्गणं,367.440,368.380
3,2,मृगणा,368.380,369.030
3,2,मृगः,369.030,369.900
3,2,परिरम्भः,369.900,371.140
3,2,परिष्वङ्गः,371.140,373.090
3,2,संश्लेष,373.090,374.015
3,2,उपगूहनम्,374.015,376.040
3,2,निर्वर्णनं,376.040,377.145
3,2,तु,377.145,377.225
3,2,निध्यानं,377.225,379.150
3,2,दर्शनालोकनेक्षणम्,379.150,381.140
3,2,प्रत्याख्यानं,381.140,383.300
3,2,निरसनं,383.300,384.030
3,2,प्रत्यादेशो,384.030,386.025
3,2,निराकृतिः,386.025,386.840
3,2,उपशायो,386.840,387.885
3,2,विशायश्च,387.885,389.675
3,2,पर्यायशयनार्थकौ,389.675,393.040
3,2,अर्तनं,393.040,394.240
3,2,च,394.240,394.475
3,2,ऋतीया,394.475,395.280
3,2,च,395.280,396.195
3,2,हृणीया,396.195,396.965
3,2,च,396.965,397.220
3,2,घृणार्थकाः,397.220,399.800
3,2,स्याद्व्यत्यासो,399.800,401.305
3,2,विपर्यासो,401.305,403.285
3,2,व्यत्ययश्च,403.285,404.075
3,2,विपर्यये,404.075,405.900
3,2,पर्ययोऽतिक्रमस्तस्मिन्नतिपात,405.900,409.130
3,2,उपात्ययः,409.130,411.360
3,2,प्रेषणं,411.360,412.470
3,2,यत्समाहूय,412.470,414.035
3,2,तत्र,414.035,414.985
3,2,स्यात्प्रतिशासनम्,414.985,417.560
3,2,स,417.560,417.730
3,2,संस्तावः,417.730,418.585
3,2,क्रतुषु,418.585,419.490
3,2,या,419.490,420.560
3,2,स्तुतिभूमिर्द्विजन्मनाम्,420.560,423.720
3,2,निधाय,423.720,424.130
3,2,तक्ष्यते,424.130,425.105
3,2,यत्र,425.105,425.525
3,2,काष्ठे,425.525,427.230
3,2,काष्ठं,427.230,428.110
3,2,स,428.110,428.540
3,2,उद्धनः,428.540,430.660
3,2,स्तम्बघ्नस्तु,430.660,431.485
3,2,स्तम्बघनः,431.485,433.250
3,2,स्तम्बो,433.250,434.025
3,2,येन,434.025,434.555
3,2,निहन्यते,434.555,436.160
3,2,आविधो,436.160,437.290
3,2,विध्यते,437.290,437.820
3,2,येन,437.820,438.650
3,2,तत्र,438.650,439.625
3,2,विष्वक्समे,439.625,440.800
3,2,निघः,440.800,441.640
3,2,उत्कारश्च,441.640,443.240
3,2,निकारश्च,443.240,444.525
3,2,द्वौ,444.525,444.820
3,2,धान्योत्क्षेपणार्थकौ,444.820,447.560
3,2,निगारोद्गारविक्षावोद्ग्राहास्तु,447.560,452.870
3,2,गरणादिषु,452.870,454.260
3,2,आरत्यवरतिविरतय,454.260,457.435
3,2,उपरामेऽथ,457.435,459.270
3,2,स्त्रियां,459.270,461.755
3,2,तु,461.755,461.835
3,2,निष्ठेवः,461.835,462.920
3,2,निष्ठयूतिर्निष्ठेवननिष्ठीवनमित्यभिन्नानि,462.920,467.940
3,2,जवने,467.940,468.450
3,2,जूतिः,468.450,469.150
3,2,सातिस्त्ववसाने,469.150,472.090
3,2,स्यादथ,472.090,473.160
3,2,ज्वरे,473.160,473.710
3,2,जूर्तिः,473.710,475.520
3,2,उदजस्तु,475.520,476.745
3,2,पशुप्रेरणमकरणिरित्यादयः,476.745,480.120
3,2,शापे,480.120,481.280
3,2,गोत्रान्तेभ्यस्तस्य,481.280,484.635
3,2,वृन्दमित्यौपगवकादिकम्,484.635,488.400
3,2,आपूपिकं,488.400,490.030
3,2,शाष्कुलिकमेवमाद्यमचेतसाम्,490.030,494.940
3,2,माणवानां,494.940,496.815
3,2,तु,496.815,496.930
3,2,माणव्यं,496.930,498.595
3,2,सहायानां,498.595,499.960
3,2,सहायता,499.960,500.640
3,2,हल्या,500.640,502.315
3,2,हलानां,502.315,503.615
3,2,ब्राह्मण्यवाडव्ये,503.615,506.430
3,2,तु,506.430,506.500
3,2,द्विजन्मनाम्,506.500,508.400
3,2,द्वे,508.400,508.500
3,2,पर्शुकानां,508.500,510.715
3,2,पृष्ठानां,510.715,512.040
3,2,पार्श्वं,512.040,513.270
3,2,पृष्ठ्यमनुक्रमात्,513.270,514.800
3,2,खलानां,514.800,515.845
3,2,खलिनी,515.845,518.150
3,2,खल्याप्यथ,518.150,520.300
3,2,मानुष्यकं,520.300,522.420
3,2,नृणाम्,522.420,523.300
3,2,ग्रामता,523.300,523.630
3,2,जनता,523.630,524.375
3,2,धूम्या,524.375,525.535
3,2,पाश्या,525.535,527.330
3,2,गल्या,527.330,529.865
3,2,पृथक्पृथक्,529.865,532.080
3,2,अपि,532.080,532.570
3,2,साहस्रकारीषवार्मणाथर्वणादिकम्,532.570,537.800
3,2,इति,537.800,537.865
3,2,सङ्कीर्णवर्गः,537.865,541.360
3,3,अथ,0.000,1.150
3,3,नानार्थवर्गः,1.150,2.600
3,3,नानार्थाः,2.600,5.875
3,3,केऽपि,5.875,6.255
3,3,कान्तादिवर्गेष्वेवात्रकीर्तिताः,6.255,11.400
3,3,भूरिप्रयोगा,11.400,12.870
3,3,ये,12.870,13.200
3,3,येषु,13.200,14.110
3,3,पर्यायेष्वपि,14.110,15.985
3,3,तेषु,15.985,16.540
3,3,ते,16.540,17.880
3,3,आकाशे,17.880,18.855
3,3,त्रिदिवे,18.855,19.745
3,3,नाको,19.745,21.090
3,3,लोकस्तु,21.090,21.735
3,3,भुवने,21.735,22.280
3,3,जने,22.280,22.420
3,3,पद्ये,22.420,23.025
3,3,यशसि,23.025,24.485
3,3,च,24.485,24.655
3,3,श्लोकः,24.655,25.020
3,3,शरे,25.020,25.240
3,3,खड्गे,25.240,26.865
3,3,च,26.865,27.885
3,3,सायकः,27.885,30.120
3,3,जम्बुकौ,30.120,31.180
3,3,क्रोष्टुवरुणौ,31.180,32.740
3,3,पृथुकौ,32.740,33.445
3,3,चिपिटार्भकौ,33.445,35.120
3,3,आलोकौ,35.120,36.030
3,3,दर्शनद्योतौ,36.030,37.510
3,3,भेरीपटगहमानकौ,37.510,41.680
3,3,उत्सङ्गचिह्नयोरङ्कः,41.680,44.730
3,3,कलङ्कोऽङ्कापवादयोः,44.730,45.900
3,3,तक्षको,45.900,46.880
3,3,नागवर्द्धक्योरर्कः,46.880,52.435
3,3,स्फटिकसूर्ययोः,52.435,54.440
3,3,मारुते,54.440,55.790
3,3,वेधसि,55.790,56.420
3,3,ब्रघ्ने,56.420,57.845
3,3,पुंसि,57.845,58.345
3,3,कः,58.345,58.620
3,3,कं,58.620,58.930
3,3,शिरोऽम्बुनोः,58.930,59.160
3,3,स्यात्पुलाकस्तुच्छधान्ये,59.160,64.570
3,3,संक्षेपे,64.570,65.615
3,3,भक्तसिक्थके,65.615,68.160
3,3,उलूके,68.160,68.935
3,3,करिणः,68.935,69.945
3,3,पुच्छमूलोपान्ते,69.945,72.245
3,3,च,72.245,72.450
3,3,पेचकः,72.450,73.340
3,3,कमण्डलौ,73.340,75.005
3,3,च,75.005,75.385
3,3,करकः,75.385,76.960
3,3,सुगते,76.960,77.320
3,3,च,77.320,77.645
3,3,विनायकः,77.645,80.040
3,3,किष्कुर्हस्ते,80.040,82.540
3,3,वितस्तौ,82.540,83.225
3,3,च,83.225,83.490
3,3,शूककीटे,83.490,84.575
3,3,च,84.575,85.735
3,3,वृश्चिकः,85.735,86.720
3,3,प्रतिकूले,86.720,87.125
3,3,प्रतीकस्त्रिष्वेकदेशे,87.125,89.610
3,3,तु,89.610,89.755
3,3,पुंस्ययम्,89.755,91.440
3,3,स्याद्भूतिकं,91.440,93.160
3,3,तु,93.160,93.510
3,3,भूनिम्बे,93.510,94.830
3,3,कत्तृणे,94.830,95.820
3,3,भूस्तृणेऽपि,95.820,97.355
3,3,च,97.355,98.580
3,3,ज्योत्स्निकायां,98.580,100.140
3,3,च,100.140,100.335
3,3,घोषे,100.335,101.015
3,3,च,101.015,101.985
3,3,कोशातक्यथ,101.985,103.300
3,3,कट्फले,103.300,105.040
3,3,सिते,105.040,105.300
3,3,च,105.300,105.750
3,3,खदिरे,105.750,106.375
3,3,सोमवल्कः,106.375,108.350
3,3,स्यादथ,108.350,109.050
3,3,सिह्लके,109.050,111.040
3,3,तिलकल्के,111.040,111.800
3,3,च,111.800,112.300
3,3,पिण्याको,112.300,113.505
3,3,बाह्लीकं,113.505,115.160
3,3,रामठेऽपि,115.160,116.200
3,3,च,116.200,117.400
3,3,महेन्द्र,117.400,118.135
3,3,गुग्गुलूलूकव्यालग्राहिषु,118.135,121.505
3,3,कौशिकः,121.505,122.580
3,3,रुक्तापशङ्कास्वातङ्कः,122.580,126.915
3,3,स्वल्पेऽपि,126.915,127.940
3,3,क्षुल्लकस्त्रिषु,127.940,129.680
3,3,जैवातृकः,129.680,131.210
3,3,शशाङ्केऽपि,131.210,133.890
3,3,खुरेऽप्यश्वस्य,133.890,135.340
3,3,वर्तकः,135.340,136.980
3,3,व्याघ्रेऽपि,136.980,138.225
3,3,पुण्डरीको,138.225,139.440
3,3,ना,139.440,140.495
3,3,यवान्यामपि,140.495,141.935
3,3,दीपकः,141.935,143.720
3,3,शालावृकाः,143.720,146.230
3,3,कपिक्रोष्टुश्वानः,146.230,147.245
3,3,स्वर्णेऽपि,147.245,148.675
3,3,गैरिकम्,148.675,149.600
3,3,पीडार्थेऽपि,149.600,151.615
3,3,व्यलीकं,151.615,153.870
3,3,स्यादलीकं,153.870,155.525
3,3,त्वप्रियेऽनृते,155.525,156.640
3,3,शीलान्वयावनूके,156.640,159.115
3,3,द्वे,159.115,160.150
3,3,शल्के,160.150,160.680
3,3,शकलवल्कले,160.680,163.080
3,3,साष्टे,163.080,163.985
3,3,शते,163.985,164.525
3,3,सुवर्णानां,164.525,166.515
3,3,हेम्न्युरोभूषणे,166.515,169.360
3,3,पले,169.360,170.400
3,3,दीनारेऽपि,170.400,171.515
3,3,च,171.515,171.685
3,3,निष्कोऽस्त्री,171.685,173.295
3,3,कल्कोऽस्त्री,173.295,174.830
3,3,शमलैनसोः,174.830,176.500
3,3,दम्भेऽप्यथ,176.500,178.505
3,3,पिनाकोऽस्त्री,178.505,179.910
3,3,शूलशङ्करधन्वनोः,179.910,183.680
3,3,धेनुका,183.680,184.795
3,3,तु,184.795,184.860
3,3,करेण्वां,184.860,185.945
3,3,च,185.945,186.915
3,3,मेघजाले,186.915,188.105
3,3,च,188.105,188.360
3,3,कालिका,188.360,189.960
3,3,कारिका,189.960,190.720
3,3,यातनावृत्त्योः,190.720,191.465
3,3,कर्णिका,191.465,193.770
3,3,कर्णभूषणे,193.770,196.160
3,3,करिहस्तेऽङ्गुलौ,196.160,197.205
3,3,पद्मबीजकोश्यां,197.205,199.425
3,3,त्रिषूत्तरे,199.425,201.620
3,3,वृन्दारकौ,201.620,202.915
3,3,रूपिमुख्यावेके,202.915,204.875
3,3,मुख्यान्यकेवलाः,204.875,207.320
3,3,स्याद्दाम्भिकः,207.320,209.935
3,3,कौक्कुटिको,209.935,211.510
3,3,यश्चादूरेरितेक्षणः,211.510,214.520
3,3,ललाटिकः,214.520,215.475
3,3,प्रभोर्भालदर्शी,215.475,218.605
3,3,कार्याक्षमश्च,218.605,220.300
3,3,यः,220.300,222.240
3,3,भूभृन्नितम्बवलयचक्रेषु,222.240,225.780
3,3,कटकोऽस्त्रियाम्,225.780,228.140
3,3,सूच्यग्रे,228.140,229.595
3,3,क्षुद्रशत्रौ,229.595,230.385
3,3,च,230.385,230.600
3,3,रोमहर्षे,230.600,232.625
3,3,च,232.625,232.845
3,3,कण्टकः,232.845,234.120
3,3,पाकौ,234.120,235.195
3,3,पक्तिशिशू,235.195,237.330
3,3,मध्यरत्ने,237.330,239.130
3,3,नेतरि,239.130,239.800
3,3,नायकः,239.800,241.380
3,3,पर्यङ्कः,241.380,242.195
3,3,स्यात्परिकरे,242.195,244.380
3,3,स्याद्व्याघ्रेऽपि,244.380,246.260
3,3,च,246.260,246.435
3,3,लुब्धकः,246.435,247.080
3,3,पेटकस्त्रिषु,247.080,249.285
3,3,वृन्देऽपि,249.285,250.665
3,3,गुरौ,250.665,251.345
3,3,देश्ये,251.345,252.220
3,3,च,252.220,252.445
3,3,देशिकः,252.445,254.340
3,3,खेटकौ,254.340,254.840
3,3,ग्रामफलकौ,254.840,256.840
3,3,धीवरेऽपिच,256.840,257.790
3,3,जालिकः,257.790,260.200
3,3,पुष्परेणौ,260.200,260.900
3,3,च,260.900,261.205
3,3,किञ्जल्कः,261.205,262.975
3,3,शुल्कोऽस्त्री,262.975,264.275
3,3,स्त्रीधनेऽपि,264.275,265.040
3,3,च,265.040,265.400
3,3,स्यात्कल्लोलेऽप्युत्कलिका,265.400,269.535
3,3,वार्धकं,269.535,272.680
3,3,भाववृन्दयोः,272.680,274.440
3,3,करिण्यां,274.440,275.195
3,3,चापि,275.195,276.135
3,3,गणिका,276.135,277.505
3,3,दारकौ,277.505,278.735
3,3,बालभेदकौ,278.735,279.580
3,3,अन्धेऽप्यनेडमूकः,279.580,280.880
3,3,स्याट्टङ्कौ,280.880,281.815
3,3,दर्पाश्मदारणौ,281.815,283.080
3,3,मृद्भाण्डेऽप्युष्ट्रिका,283.080,284.250
3,3,मन्थे,284.250,284.540
3,3,खजको,284.540,286.135
3,3,रसदर्वके,286.135,287.280
3,3,मयूखस्त्विट्करज्वालास्वलिबाणौ,287.280,289.200
3,3,शिलीमुखौ,289.200,290.960
3,3,शङ्खो,290.960,291.780
3,3,निधौ,291.780,292.260
3,3,ललटास्थ्निकम्बौ,292.260,294.580
3,3,न,294.580,295.075
3,3,स्त्रीन्द्रियेऽपि,295.075,296.650
3,3,खम्,296.650,298.060
3,3,धृणिज्वाले,298.060,299.300
3,3,अपि,299.300,299.675
3,3,शिखे,299.675,300.880
3,3,शैलवृक्षौ,300.880,302.015
3,3,नगावगौ,302.015,303.840
3,3,आशुगौ,303.840,304.595
3,3,वायुविशिखौ,304.595,306.480
3,3,शरार्कविहगाः,306.480,307.910
3,3,खगाः,307.910,309.120
3,3,पतङ्गौ,309.120,310.555
3,3,पक्षिसूर्यौ,310.555,311.865
3,3,च,311.865,312.515
3,3,पूगः,312.515,313.260
3,3,क्रमुकवृन्दयोः,313.260,314.720
3,3,पशवोऽपि,314.720,316.610
3,3,मृगा,316.610,317.145
3,3,वेगः,317.145,317.685
3,3,प्रवाहजवयोरपि,317.685,321.680
3,3,परागः,321.680,322.805
3,3,कौसुमे,322.805,323.415
3,3,रेणौ,323.415,324.065
3,3,स्नानीयादौ,324.065,325.445
3,3,रजस्यपि,325.445,327.200
3,3,गजेऽपि,327.200,327.860
3,3,नागमातङ्गावपाङ्गस्तिलकेऽपि,327.860,331.185
3,3,च,331.185,331.580
3,3,सर्गः,331.580,333.255
3,3,स्वभावनिर्मोक्षनिश्चयाध्यायसृष्टिषु,333.255,337.560
3,3,योगः,337.560,338.710
3,3,सन्नहनोपायध्यानसङ्गतियुक्तिषु,338.710,343.380
3,3,भोगः,343.380,344.310
3,3,सुखे,344.310,345.095
3,3,स्त्र्यादिभृतावहेश्च,345.095,347.195
3,3,फणकाययोः,347.195,349.280
3,3,चातके,349.280,350.095
3,3,हरिणे,350.095,351.440
3,3,पुंसि,351.440,352.500
3,3,सारङ्गः,352.500,353.395
3,3,शबले,353.395,354.245
3,3,त्रिषु,354.245,355.100
3,3,कपौ,355.100,355.535
3,3,च,355.535,355.800
3,3,प्लवगः,355.800,356.890
3,3,शापे,356.890,357.770
3,3,त्वभिषङ्गः,357.770,359.515
3,3,पराभवे,359.515,360.840
3,3,यानाद्यङ्गे,360.840,362.925
3,3,युगः,362.925,363.260
3,3,पुंसि,363.260,364.695
3,3,युगं,364.695,365.170
3,3,युग्मे,365.170,365.625
3,3,कृतादिषु,365.625,367.400
3,3,स्वर्गेषुपशुवाग्वज्रदिङ्नेत्रधृणिभूजले,367.400,373.960
3,3,लक्ष्यदृष्ट्या,373.960,375.155
3,3,स्त्रियां,375.155,376.030
3,3,पुंसि,376.030,376.775
3,3,गौर्लिङ्गं,376.775,378.515
3,3,चिह्नशेफसोः,378.515,380.800
3,3,शृङ्गं,380.800,381.355
3,3,प्राधान्यसान्वोश्च,381.355,384.020
3,3,वराङ्गं,384.020,385.550
3,3,मूर्धगुह्ययोः,385.550,387.360
3,3,भगं,387.360,388.570
3,3,श्रीकाममाहात्म्यवीर्ययत्नार्ककीर्तिषु,388.570,393.840
3,3,परिघः,393.840,394.950
3,3,परिघातेऽस्त्रेऽप्योघो,394.950,398.320
3,3,वृन्देऽम्भसां,398.320,400.300
3,3,रये,400.300,402.160
3,3,मूल्ये,402.160,403.170
3,3,पूजाविधावर्घोऽहोदुःखव्यसनेष्वघम्,403.170,409.760
3,3,त्रिष्विष्टेऽल्पे,409.760,411.375
